photo_id,business_id,caption,label,caption_clean,has_caption
GR1B4qb0GoAakGgWSuEFAw,rAMlyZQe5eFrdLRVQfY4ZQ,The Gotham Knight,food,The Gotham Knight,True
ndtQICaQBTENkE_nt8NlMg,b0zp6rgcv7ZcjToRoVhcmQ,Lovely ambiance,inside,Lovely ambiance,True
p3H8p1Fov82QU5iNeVXn9g,iSRTaT9WngzB8JJ2YKJUig,Combination Platter,food,Combination Platter,True
8Fg7B7ZLF237vHRyRTZ1hQ,al3Ri6TEqa2rBzjHsn0T_g,nice wall...,inside,nice wall...,True
hDothcutNnse3pkxi1KSVA,nihvarTktbLi1CI_Dkep4Q,,food,,False
RNCWC9Pb5bSyH9Aj1ydSvg,oFbwMxqaCJfIzAEmwaXD3Q,,inside,,False
52Wh0XquNukHD5uCLD90ow,oBNrLz4EDhiscSlbOl8uAw,Migas,food,Migas,True
4Aa81pbUtag_s4D4FAoG5w,UeYZgcORV2Veo_BZzdiaTg,Bar area near entrance,inside,Bar area near entrance,True
5RwzC97gH9ca89x3k31XQg,_C7QiQQc47AOEv4PE3Kong,,food,,False
InMB6sF27Zr5fNJlPVRAtw,p8pnCX2Z5aJ1C7TnSvyaNQ,Local craft beer,drink,Local craft beer,True
dwtC6L7bE-IsxqWUF116uA,W73MZDetxHWJ3pkq36OpEA,super dragon roll,food,super dragon roll,True
gi8-O1GhLdjKBIiHzYpATA,24YT8pH4s8fX2kUzFibYIQ,Slash roll,food,Slash roll,True
zJRgjBDrozo9r8UE1_655Q,ETIyqDHJtwX3YUChlLAYtg,,food,,False
e_1y6DUBli6c7lRAVoMVBg,VQcCL9PiNL_wkGf-uF3fjg,,food,,False
Ap6pA-rZkp5JoYxqiEi4XQ,HhD8DLES5ZeULKDXmfkOOg,,food,,False
nVWFnF0RswYb0Te8rDyvFw,FEXhWNCMkv22qG04E83Qjg,,inside,,False
u44cHZxBHzFG0PdYfnxx0g,2r3-fBAvSsljWrDLXkiHiw,,food,,False
5N-F5yAoLDVvmED8gLh2Aw,GBTPC53ZrG1ZBY3DT8Mbcw,Lüke Burger,food,Lüke Burger,True
nxMiUKqVtBhor5xm6Uj9rA,aH3xlewNKQk5K4mEko6qQQ,,food,,False
aLPgyqfUlKm_ek3pczFgNw,iJepNTdQh-vOBoIzmx-Kmg,Drinks and snacks at Cure,food,Drinks and snacks at Cure,True
n7O_H1tNHU55ZP6Jqvmg6A,RloVMlIr8kP8Sn609loBTg,Live Entertainment sounds good tonite,inside,Live Entertainment sounds good tonite,True
-yYN8kkrPYG1cGIZewZbXw,_ab50qdWOk0DdB6XOrBitw,Inside,inside,Inside,True
fvpHmJ-PLXvI_Uqax5bJsg,7kHvPCBSmRgzDgjO9xXT1g,...swing,inside,...swing,True
G5G4GbnmovFSdvdC3PoFHw,_C7QiQQc47AOEv4PE3Kong,Fish Cast Iron Seared Gulf Fish,food,Fish Cast Iron Seared Gulf Fish,True
9aoiLlCIKYrU2wEGM8mc9w,Ra9zH1CBYtAC6vMfKYsHew,View,outside,View,True
gehgjPZcBH7HZ3K-WaxIEQ,sJz2WhvVGW8jsdQhZ_BlUQ,,inside,,False
CRIXGI7nlF-O35GBofIZSQ,dHaml_FHbs_wSyl6vvKpxw,Blueberry Muffin Photo Credit: Randy Schmidt,food,Blueberry Muffin Photo Credit: Randy Schmidt,True
cCDfwO-53YyEj4ysywZQ3w,FlDkxuO6MGrW7x1OJTtJew,Pork jerky,food,Pork jerky,True
jFCnwKP0XVadswgx_4m5DA,VaO-VW3e1kARkU9bP1E7Fw,Char grilled oysters!,food,Char grilled oysters!,True
tzLDQm-r-vZdczd8q7E0Sg,oYF96W1boB-0E3g3i8U_zw,,food,,False
IhfNzqhFHW35S5NtxpMvxg,PUR8xK74Js5oAvsarFkHDA,,outside,,False
JDx88_cUs4pNVD9IT0-ujg,_C7QiQQc47AOEv4PE3Kong,,inside,,False
hjG7OWB1ETUChhpgYCwNIQ,wjZwXKDiFBQXlO8-TjQTXA,Pimms Cup $10,drink,Pimms Cup $10,True
2IKVKuy6QxUWrPzAzfw6pA,kRG2ZrCT5RvwD2tajVnpjA,Courtyard pics... no inside pics allowed.,inside,Courtyard pics... no inside pics allowed.,True
H5E9rJqBF3cR09Byhq-ucQ,PGd06nrseC2YAIqP6S9gUA,"Costa Rican - Two eggs on rice and beans, with salsa, avocado, and fried plantain chips",food,"Costa Rican - Two eggs on rice and beans, with salsa, avocado, and fried plantain chips",True
Vo4mC2oMOzJtRYH7jv340g,GSOLNXG5-IPvNj0DPf3kOQ,,food,,False
7bHxF-zqi11MkASsmanNbg,PJtI7vmojLrIH1qvFrFZkg,,inside,,False
Ax2dL6vC92zDSc0wCa6ZDQ,iSRTaT9WngzB8JJ2YKJUig,,inside,,False
ZUScMeXLji2lP3jyegmREw,qclZoDz3sjT7v5xOSj5P2Q,A Lady's Voodoo Daiquiri,drink,A Lady's Voodoo Daiquiri,True
e4wHTPEwctc7f9cr_knhdw,TcNZXteosegb1RO4O5hREw,,outside,,False
aAghONNEHcqTpZYscCMvrw,uyfOQql0ZGMG4WEIwUeeEQ,Nachos,food,Nachos,True
ICfjYorI7-SBXD_eMBxdVQ,6NpEFQgyQVBfwXNkSuLf0A,,inside,,False
j5P_vcRDJRjIaxFjj7MXXA,OjXIRs2Gm4H6hWo4bC7Qvg,Friday night easy listening,inside,Friday night easy listening,True
56Za2lRcGZpft_2QNKu16Q,nB7LcJIvZr-EbJj4oFZf-A,,menu,,False
YUOh20FuFyvBXFydua-SDQ,5fswwcileaIhs4KNRXPQvg,,food,,False
N2oYbWL3_taXL8afdae9qA,kBgiy6ulQRiATWFPZjTPKA,,inside,,False
i-Q9ifH79ZLWloxBe0dGeQ,6a4gLLFSgr-Q6CZXDLzBGQ,,food,,False
H058ssa76Ps5NHqVwocYlA,mhrW9O0O5hXGXGnEYBVoag,,outside,,False
uIEzYerKWaqKOX2SZgPxjA,EmJF-xSIOaEEOWcK8UOBqg,Fharmacy Burger,food,Fharmacy Burger,True
ZZF30AIVGYEJ2cIJfX1G7g,vhw5DnAvZZHqDjrEHKoNbQ,Bar 1st floor,inside,Bar 1st floor,True
ngC9AfZr1ZaGLoKyqbbLNA,7pKzyzCFC7LpX82sM-0aMg,,inside,,False
8r5Uq2TZbV6PZkxKswPSUQ,nBDWXS5Kqf5VNxh8lZpb2A,,inside,,False
p2-AyNqg1Ud9hzqHG05xdg,75FY8ZQx5nOWP0VFmNvWfw,Low Low Country Benedict: lots of flavors in this dish!,food,Low Low Country Benedict: lots of flavors in this dish!,True
TyB_L6G0foaBk0jAvVsQYQ,_C7QiQQc47AOEv4PE3Kong,,outside,,False
2FKXfF7yMcR1thtIGI6RFQ,AZJpX5slpbZUTU9INbwu0g,,inside,,False
QMwULpTdapB-sBuV5zRASw,Iso6F11o-W4g6d7OUEaMng,,outside,,False
kdkWjrhJOhIlwQ7BwCTGVw,_ab50qdWOk0DdB6XOrBitw,Inside from my seat,inside,Inside from my seat,True
0XVFri82cD9fij6I9VduEg,6Ty-KKWq6hLZYW8DWEHYvg,Celebrating my 30th bday,drink,Celebrating my 30th bday,True
xre4FJ0y1djau0BFxHsqLw,4NidY2tw42l6iobbtai_kA,Short Rib,food,Short Rib,True
qWdhvqvhnRvwmbkFxFayPw,8NyDM-FDoWEEeEG9XUwnbg,Homemade Assorted Muffins and Yeast Rolls,food,Homemade Assorted Muffins and Yeast Rolls,True
BYtge6b8jZ1Lj9LnPGXTjg,ECOUuwE5H1HHE8xBfNAjFg,Upstairs Reception Space,inside,Upstairs Reception Space,True
HPQCGk75rXTA4UecKhovPQ,PcAMh9bjVHVB2dscm1F4FQ,Fried Wontan,food,Fried Wontan,True
Qc1waxV7bBXwmBXpaRPBLg,24f-qQokEN2UvBNHMWLm3A,,inside,,False
UI4pUaWABnj_5Vz5gU3kgQ,3uTpN9lxvTbJpx9KkH1v0g,Decor,inside,Decor,True
wDUedDdsFouqh6nZZIrr8Q,_ab50qdWOk0DdB6XOrBitw,Boo Fries,food,Boo Fries,True
cxhSgdyzuRPCXiDcIEB15A,G6BsgXWHqddv-bGKS1NcyA,,food,,False
NdfxF0CVCxOuMYwoieKHTg,gjbmwlYUImb2lQBp5LV3KA,Crispy Fried Oysters 15$,food,Crispy Fried Oysters 15$,True
vSqoXuJiXhXRcrU5JhNcrA,FEXhWNCMkv22qG04E83Qjg,,food,,False
2ItgDKmNvGbk2HyJGR0fTw,75FY8ZQx5nOWP0VFmNvWfw,,inside,,False
LBdAny9Z6A-Ku5xV8UtKUw,WENbCl6Z11qLfmolyOfaeg,,outside,,False
D-qQJYPRrQVCX3tLhtXeFg,3uTpN9lxvTbJpx9KkH1v0g,"Bread Pudding Pain Perdu, El Pavo Real",food,"Bread Pudding Pain Perdu, El Pavo Real",True
WqzhwBqPcg8agn2kIt4eBQ,_ab50qdWOk0DdB6XOrBitw,"New Orleans Medley $12.99 ""sampling of gumbo, jambalaya, red beans & rice and grilled smoked sausage""",food,"New Orleans Medley $12.99 ""sampling of gumbo, jambalaya, red beans & rice and grilled smoked sausage""",True
tEiRPKKTF_AZ9_gv47OSmA,73xAuGWkv7O9eZMlRMrN3A,,inside,,False
b1_AxzhsPGUSqzcSt6yL-g,FlyfDPS41F8R9f5KHA8g2Q,Kwan Yin & Rising Dragon,drink,Kwan Yin & Rising Dragon,True
o3mht0N2q_vsQKVUkcYuZQ,8SwvryIp1h1xEPSLEM6irw,28 oz. Prime Rib,food,28 oz. Prime Rib,True
NxkThhSPZEtItCMjw0Y4Aw,gTC8IQ_i8zXytWSly3Ttvg,The line is worth the wait.,inside,The line is worth the wait.,True
dGjz_UTORI2m23c6ZzhD3Q,8kh6Z3c8UHQKmsy0_TbOnA,Library/playroom,inside,Library/playroom,True
y7ALXxyfBVRnQ5Z5mdV-FQ,rOsC1rDpIxvNoHxEvNFjeA,White Chocolate Bread Pudding,food,White Chocolate Bread Pudding,True
WwEppa8p3uM0_Ujjg5KMyg,-e7vSLH84kk7mzHsesL0Qg,my first absinthe experience!,drink,my first absinthe experience!,True
1xRza5zeR_QJXR7oe9ucSw,3qEjUW12sH6KOBm86ZDmTA,Perfection,drink,Perfection,True
nnmbn0ztC4d4YMB-i_FdCQ,A0DYN5wxygYnX_sL3HygvA,not bad,food,not bad,True
T31tfucJ6gfVcp_w6tZYfA,_LgI5387qAmMuS8i6h69cg,KOREAN FRIED CHICKEN - Gochujang Sauce,food,KOREAN FRIED CHICKEN - Gochujang Sauce,True
uSJEgFbn5cKwT2ZzqekxAg,24f-qQokEN2UvBNHMWLm3A,Roy and his tasting cup.,inside,Roy and his tasting cup.,True
jyXZAYe5CJ8gLSph3Ikz-A,-UEeCTgxud4OGWshX4x-jw,,food,,False
CL3eQcF-rlAl2GX7lDxOmA,H5KRna9A6mDQEJ2ZN0zL6g,,inside,,False
l9r5iYCn38lpsRgWRD829A,MTTbnLFMfvMc5tzed4p4jg,,food,,False
8UtPLccwoRl8vztebKPaeQ,i6YvzoCYT6vCxBxqD7nR-g,,inside,,False
5nD7665H10OOhIxpB5ViUQ,ddOSzwvJSdM8inofl-ybdw,At pjs on maple.,inside,At pjs on maple.,True
l2QGliFHmEBtjC-irq7WKA,u7uFQCoHFtBKCtbWUm6yZw,So excited to try Emeril's!,inside,So excited to try Emeril's!,True
SWQj39IdlDO0I6d0asshhw,-VlBFlHwX-Pt6Xyzs9roGw,,inside,,False
PmnaRh_nHTO2b-2G9NAN5A,drjkRW6oC2Fulpr9KaYWEg,,inside,,False
vMb5MPwx5ov8PT-DPtLrAg,GIo6CTonm96GbnHqLsw04g,,outside,,False
Ka8AcA3QozEr5orC2XIJUg,jar_5KMQZtgOseRdUN3L0w,,food,,False
1P5YV3pyJJUbkCURAwKj3w,gxAfvEbMFgwOPWpeYD8WMg,Papaya Salad,food,Papaya Salad,True
EmjWWTj7DFVE_z6zF_KvRg,ABp0BSeiYty6EpVW2ScO-w,Front Entrance,inside,Front Entrance,True
0Y4YErDy4InQOJC5m4ov3Q,wtwDcp79klLOLaIjCFHQCA,"Chicken Tika Masala, Garlic Naan, & Lamb",food,"Chicken Tika Masala, Garlic Naan, & Lamb",True
p6bRMvmL0u_a1lot8CEOwQ,oFbwMxqaCJfIzAEmwaXD3Q,CARNE ASADA TACO and PESCADO TACO,food,CARNE ASADA TACO and PESCADO TACO,True
AVhFcg85VvWG39iKJXAX7A,ga7jZd-JccpMqdSTgY2lUA,Boudin,food,Boudin,True
wQhXUltQZXroX69yR_X9VQ,_ab50qdWOk0DdB6XOrBitw,Plump and juicy.,food,Plump and juicy.,True
91uZIwIeVUIB65QW1wSzww,YNjyv0gfOr2g8lbmUpTnKg,Outdoor courtyard dining,inside,Outdoor courtyard dining,True
UeQm3sq_iWrtXuwi88gmXg,8FWAoGPBwRS3I7_FP7u-Mw,"NOLA Caye House Salad greens tossed in a spicy pineapple vinaigrette w/ tomatoes, mangos, avocados, toasted coconut, etc.",food,"NOLA Caye House Salad greens tossed in a spicy pineapple vinaigrette w/ tomatoes, mangos, avocados, toasted coconut, etc.",True
o9ckE8otz6RpIJkvwBu5pQ,5fswwcileaIhs4KNRXPQvg,,food,,False
LGI6TY2WepqLA1NhihzKtA,RLlOK2fL6xU1sfIPiP2QBw,Shrimp Po Boy,food,Shrimp Po Boy,True
8Uwd5r6V3IMkyAkkg1rBHw,75FY8ZQx5nOWP0VFmNvWfw,Crab cake Benedict,food,Crab cake Benedict,True
AGMRpRcFo15zWvPNID_9ow,2OcVR4GRcmVsC118dn2QWA,,outside,,False
xEFG393ckGNfpNMVe0IF0A,W73MZDetxHWJ3pkq36OpEA,tantanmen ( ground pork sesame spicy pork broth ),food,tantanmen ( ground pork sesame spicy pork broth ),True
cnrn0i6v91BcvfdoxyLFnw,RvTHIKHaPVVp8S9cihpi5w,,inside,,False
Sth1dkvfHyAAQJLWh9rX9A,JHG_yP7Y_zEyu0Nj7JWjhQ,,food,,False
SseZy22aCpMYW_LZ_4pcog,oFbwMxqaCJfIzAEmwaXD3Q,"Crispy Oyster Taco - P&J oysters, avocado, red pepper aïoli, chayote slaw",food,"Crispy Oyster Taco - P&J oysters, avocado, red pepper aïoli, chayote slaw",True
mkqn-dkR78idNTPzi2qZcw,C6YaSrMAzy3jJqinlFVudw,"Weltys is open tor take out, dine in and all your catering needs ! HAPPY HUMP DAY Y'ALL
www.weltysdeli.com",food,"Weltys is open tor take out, dine in and all your catering needs ! HAPPY HUMP DAY Y'ALL
www.weltysdeli.com",True
L0jxSNIM2q_POpRgc7WDMg,zNPf2S_oNh_JJUWcoPo2uQ,Chicken Andouille Pogirl,food,Chicken Andouille Pogirl,True
ftcXAobKo4iDtadqYoNioQ,NXwwmUQAY5yDofbs_Epq5A,,food,,False
YxqgJIMOFFu5QLufF01xVg,Vnob_w_Aohf7ZDqxcJ9z2A,,food,,False
ntL0WQe-ei2NZOov7psoQA,OSi2ColCxhS9oCoAUNbPig,It IS right on the trolley route and AIR CONDITIONED.,inside,It IS right on the trolley route and AIR CONDITIONED.,True
3K8P-becs1jChxeoO7Xt1g,tJeIs6nUl2590FrgqntBBA,,food,,False
Ge9GEr1sWlh9h11AiXz6bw,cTSczU-9-cYUEM2DlNJcQw,Falafel plater with added Brussels sprouts.,food,Falafel plater with added Brussels sprouts.,True
QMQ7OfKKkoeKWLpkXpEQ_A,otlORLZ8uZM3_orBFl2z7w,Traditional Cuban,food,Traditional Cuban,True
EFKFMufF8VyCZeH2fGx1IQ,iJepNTdQh-vOBoIzmx-Kmg,,drink,,False
fCLkAQ8L3g1xGM_izRK1Bw,8uF-bhJFgT4Tn6DTb27viA,,inside,,False
q2JytY7bEptp-IJpApiEtQ,UbFkHiEt9S-0mUL3RQ5Ghg,The wedge salad with onion garlic poppy seed deliciousness on top!,food,The wedge salad with onion garlic poppy seed deliciousness on top!,True
frZ_FJDVOVTjGaZCtIkXOg,_C7QiQQc47AOEv4PE3Kong,Filet mignon and champagne,food,Filet mignon and champagne,True
9yjhyzay372zIIHexBWhPw,MCxXobDMaNDCp4lwzUIlNw,,inside,,False
4f8x0UWAbo03YwNHITd66A,5qVG7T82jRnKGR9O7_0cFw,,drink,,False
tWrWdXQ8g_rzGFTf3SNRlw,fIBMKVl-dyb3KyM11UBJPQ,Caesar chicken salad wrap with fries.,food,Caesar chicken salad wrap with fries.,True
w_S83xHDhVEYhfbi8QCl-A,Zi-F-YvyVOK0k5QD7lrLOg,Bar area,inside,Bar area,True
gUwA_sjK1KFOSUCW8I-skw,WXtEqHTe5VsAYc6Bkv0akg,,food,,False
vSkiN0KFHAOkBP23VGMC2A,EagkHaaC-kUozD3MPzbRIw,Had to do Stanley again...Beaux and Stanley both great!!,food,Had to do Stanley again...Beaux and Stanley both great!!,True
SONaUULyqQJOTAjR7qXlBA,M0YuK7sLLSA3TfBC4UkUzg,,inside,,False
kAARHPWkbO8dsbj3r8iifA,kBgiy6ulQRiATWFPZjTPKA,,inside,,False
TdkK_lLN4Yg7oLxEMjd14w,MyFC2F-5SXwXTLR99UWiqA,Emma ringing my drink up,inside,Emma ringing my drink up,True
qHi7Bw0TZKDzMllDEECjHg,x7T1n3HnPVQqwbcJjHHXBg,,inside,,False
UX2Bkv2No0NyzDS1PGTjhw,uxHR2GuFsVYPi0H5wi89XA,,drink,,False
MtQQBF6nRF3GwtsePraDgg,Hz0p2RasO5tjll-AdjpJqw,,inside,,False
dUwCMRTj9-hWmGdIvMlRnQ,UjaQNgSq69kR5B5f0vXagw,,inside,,False
M1j9WkMYSAuM-kmTUIrZUA,ftDLK3a4E5DpWPLbFo3ZkQ,Roulade of gulf fish,food,Roulade of gulf fish,True
FyCCq9XA3kuIV12clcRhmQ,oLc7k78_YcDMnMCdbC-h1A,Dine in the back dining room.........,inside,Dine in the back dining room.........,True
PS7LL47yGrBV79FEut93fw,-Tskf8WK17rb3ZfeFuRSWA,,inside,,False
K3hN7CO2pPF1-LRtaXuOhA,YmF6Bh0MkjW5qci5KI6D2Q,,outside,,False
oXnTGc5ntqYfWf0f8V5Q5Q,7ybQY-BKNvlzEEjIQOkA4g,,inside,,False
dMMkGQRmJd1J1jZjFvAD-g,vloE7oh2OzOYGvZSt6aVFQ,,inside,,False
Edk9qhIAee7uz3LZe0Yd6w,8FWAoGPBwRS3I7_FP7u-Mw,Crab and Conch Fritters,food,Crab and Conch Fritters,True
SKURGqV8rsX2mW3SjqD1WQ,eREGIe7KHj_V3cDuiWVjVw,,food,,False
Z-KqSf8zygugIFk5cyNvnA,0eP5RJNSsSYdPvUY3ZbTvw,,outside,,False
X9A76UiAh8vkDZPPSvFCCw,yz0KWVamNhqiZGz7XTClzg,Chicken legs 3.5/5,food,Chicken legs 3.5/5,True
60cQx0PQmQ9YuZVR1P2EDQ,EagkHaaC-kUozD3MPzbRIw,,food,,False
VewYVvvf0WwJYkdlq75KOg,yz0KWVamNhqiZGz7XTClzg,The interior is very nice.,inside,The interior is very nice.,True
v7G6_gG6EuEGTxiT5Tmtdg,XCDXN4xJh3-DauaO88CZHQ,Pizza truck has arrived,outside,Pizza truck has arrived,True
vTh1aUThw95tLMuLG898vg,TcNZXteosegb1RO4O5hREw,Ordering window,inside,Ordering window,True
MfOyY3aiazzVQ7JWiX5T7w,u7uFQCoHFtBKCtbWUm6yZw,Emeril's  kitchen,inside,Emeril's  kitchen,True
r8ExIaIHerQuygzK5SI6Xg,6a4gLLFSgr-Q6CZXDLzBGQ,,food,,False
AECJmF67YPf6uyS7ePs15Q,_ab50qdWOk0DdB6XOrBitw,Soft shell crab,food,Soft shell crab,True
6_XFmgTE5fF5XRCA-ZJ2mg,Meww6RIE4cFL_kG0aRlbAA,Smoked Wings (Kung pao & buffalo inferno),food,Smoked Wings (Kung pao & buffalo inferno),True
XNiwNYJR_cemrnp-GaOTWg,WNhcS2zi4zAqA2TbduVINQ,,inside,,False
W-LpB0QtTms6x_zFnQrGWg,V9VLhHdSFpFi4yXFqVcVEA,,food,,False
-6vfgrDEGz4yOekd5vHsWg,lOipP8dh4Daqid9uro4xNA,,food,,False
-HPV6qtIwAZ7QPoqrICFeg,GmXC3CBu172Bkb0c6RnO7w,,food,,False
U6u44wkf0wGDlQOJiibZwA,SI3q166YxgbxzQxMfpiWjQ,Bayou hot wings and chips,food,Bayou hot wings and chips,True
mEbC3xewuAB7myZxw3giAg,4WdDY97x4GdMYtyk1KQMnw,Grilled chicken vermicelli,food,Grilled chicken vermicelli,True
TKpJV8RZdm45X7SHt3fyjQ,q4aAaxdN4wmUZoC6sKEwsw,Brunch spread,food,Brunch spread,True
hDS22wANVOv6AUqHdNDVSg,OCzo8T-76iJ_QVB2UX5SEQ,,inside,,False
whE3K0yYRKq0CDnEQMHLSg,TcNZXteosegb1RO4O5hREw,,inside,,False
CkM2KvPMqdwl3KIUMsipFA,I3Uy20BKx7G-Fzz6hLIeWg,"a red fish with prawn, and blue crab meat",food,"a red fish with prawn, and blue crab meat",True
-4yK0Tqr3H0uV4rw5szIlg,U4X-tzwvTzW8uWxs2KIPtg,Crawfish etoufe,food,Crawfish etoufe,True
cLA9RFimGhaZH_D3AttbvQ,ww3YJXu5c18aGZXWmm00qg,the amelie,drink,the amelie,True
UMlzZPbDE6Isujg-HJfz3g,qltayRFPZ1GiSMeUkeF3Dw,Beautiful Decor!,inside,Beautiful Decor!,True
LehNE9weW7gGiFpOe10KrQ,xpxot30FwP55-KHEkZw4eQ,,food,,False
1LcxyGkFRcO9mp-Wn1Lxgg,t9LiapsQABwMQeiF1Czl6w,,inside,,False
nBj1kkZA0Coi30gkR-OYUQ,iZ7-gwaBWYHiWhez4514jA,,inside,,False
gsw9LcodnMZMxxEaFboIvg,U6TaNdaXXVr-_izmLVQyTg,,inside,,False
e3VlE7QoNljIIC_4y7OaoQ,hPd6uMCjNglnOwwHpkY5Tg,,drink,,False
qwkSV2mDeR6nEESE1-atEg,N8SymnBYl1S0yvO9-vYUlg,Inside,inside,Inside,True
r3uWRWeDFevxP_vune97qw,PYJ7YSaMmHM_7C4WwOuFgA,Pour over/chemex coffee,drink,Pour over/chemex coffee,True
c31AclylcARQ5f0zcENU7Q,kBgiy6ulQRiATWFPZjTPKA,,outside,,False
UgPUx8Zp8VpVsG0HnC4FoA,P9xNwbMStRsHsVc6K5PDpg,Ham & Cheese crepe,food,Ham & Cheese crepe,True
38AXmEg6GQiyODH3gvd3FQ,oBNrLz4EDhiscSlbOl8uAw,Stuffed French Toast,food,Stuffed French Toast,True
o8-naMFmptDXcqVYIMu-3A,04l8PYcuYQeEkEhJCbhtOA,,food,,False
IBWX5c6d0g5gm7l1Rk3DVw,Qpo2SvstpnN_4Uym_kb8Jw,,inside,,False
IeIOIsYSSTpD1sxjspYgKw,_ab50qdWOk0DdB6XOrBitw,Line outside (pre-covid),outside,Line outside (pre-covid),True
pexjsdqV3ohcRFQm_BtppQ,Cbktlvci_z4HwdqPUW-5cg,Red Beans & Rice,food,Red Beans & Rice,True
kZCzM7MMbQJ0Tqvc4dP9Yw,FEXhWNCMkv22qG04E83Qjg,,inside,,False
JhdnvxlDM2hUcrFSmTAxDQ,H6qwTMghkuxOoOHEheYo-g,,food,,False
vo67Zflbex9vTEiOkr8rcQ,ecI3FBTM0f99Fnml3kNKfg,Shrimp Arnaud,food,Shrimp Arnaud,True
Y3SfsQ4SstLNJ4nzaPIfDg,zYyVEC0IF86xSHF3GFmvkg,Spinach Pakora,food,Spinach Pakora,True
D0NEtkMUhykUD8FkgIREHw,2px6TBM430hX0T49rm95yQ,,food,,False
iaAY9j9PIJJCzDQFR7Sr2w,Zi-F-YvyVOK0k5QD7lrLOg,,inside,,False
9BMLiXIrqHUbyTLg_DfgpA,BezqD-P5BBzUJcmBc0Xcfw,,food,,False
r8Qhy8d-8qb_kzqSSkkheQ,NXwwmUQAY5yDofbs_Epq5A,,inside,,False
4_a_YxMdPH-zUoSg80FFww,j8JOZvfeHEfUWq3gEz6ABQ,French,food,French,True
x1_iJXXfdEnC08-72HE-2Q,dM-jvXF7OmNjVLYrzTxl-Q,,inside,,False
f8e2GFNdO0eIsg2glCz36Q,yJYriI9Sbw8E4wmZUXglWA,"Happy , beautiful customers.  Friendly atmosphere",inside,"Happy , beautiful customers.  Friendly atmosphere",True
lbZ2H4n6tLiKvIQW0j-LZA,WXtEqHTe5VsAYc6Bkv0akg,Bar and seating,inside,Bar and seating,True
V3Ukh-72O2DXTxl-fBi8wg,iwmW2mgcn2YdirXUHCsgXQ,,inside,,False
2Vc7cXqaQDetCG_xh2zkzw,UjFLIhKTOiFcQiziOA9rgA,,outside,,False
Oc3Let8knkCuQb5duMCJmA,H41S-qS3NOUJSbIqWTuyIA,View from paddle wheel,outside,View from paddle wheel,True
NgP0Z_Md3bj8ZXkE1mSTJg,VaO-VW3e1kARkU9bP1E7Fw,,food,,False
jihka89bYkFqae8m1Jq0Iw,DcBLYSvOuWcNReolRVr12A,Bruh OYSTERS (FTW) *3/2/2020,food,Bruh OYSTERS (FTW) *3/2/2020,True
_WHa-QhPyPJSjKefKok9Bg,A0DYN5wxygYnX_sL3HygvA,My fiancé in his natural habitat enjoying a Nola balcony,outside,My fiancé in his natural habitat enjoying a Nola balcony,True
nb-RhMpnkbFD-1cm7PgIZQ,ozUb0F8BxoOm13xXl0GB5g,I tried to cream soda! It was delicious!,drink,I tried to cream soda! It was delicious!,True
2MG6tJMtDDWqJMwvRjKiqA,asz2Bsfk5vIn6Hh4K4BQeQ,,food,,False
yrRkHP6Nc6oJ-IhMT5zxxQ,CG1Bb2MTraJYTHCPFm72XA,,food,,False
6yx8N3E05k9s_48hRSHL7w,9xdXS7jtWjCVzL4_oPGv9A,,food,,False
DLOQCke1IcqwOEpej_y5QQ,0wZJkj-OnZ7Pmublspl7tA,The bourbon!,food,The bourbon!,True
1orUNc6efKl_k0Z_p9VY-Q,GBTPC53ZrG1ZBY3DT8Mbcw,Amazing sampler,food,Amazing sampler,True
2KDxg08Ks70h6UABAA2y1g,9CRWWbw3iOo4-9FMAO6nKw,,drink,,False
uLkaEv8nPbo19WELF9LT0w,k1-3XZUKemdtDPeej9KI7A,This view is magnificent.,inside,This view is magnificent.,True
HQK58lNLVv0xqSLlsYeLqA,zYyVEC0IF86xSHF3GFmvkg,,food,,False
0YFqUfescuH9Kne66rLDNg,DnuRO4i1yI5REm5v1pUxWQ,,food,,False
W6z2bIrwNtLy6RyyJUeVSQ,q6hWVlVeiCgMgM22wt1wfw,BOUT TO CHOW DOWN!!!,food,BOUT TO CHOW DOWN!!!,True
AkhAmVohtB29w04WQmypmg,o5UrUOKcmj5GFXmB6Osb6w,,inside,,False
IkW4JS8Kbi-G5VY-ctSHEQ,iwmW2mgcn2YdirXUHCsgXQ,Enjoying fine seafood tonight with my family.,inside,Enjoying fine seafood tonight with my family.,True
SFiO6_VVSRbbdS08BWTnzw,wtwDcp79klLOLaIjCFHQCA,The Vilkhu Family,inside,The Vilkhu Family,True
nZwHKQ7AbOewKP9JVMavsA,9OCsSHr6OCSyR91BFIbszQ,,inside,,False
nBCRcbYWBrDO-lLECm3fPA,24f-qQokEN2UvBNHMWLm3A,Wine cellar,inside,Wine cellar,True
fSJasm25G7NDjC-NTmQeTw,_ab50qdWOk0DdB6XOrBitw,Raw oyster,food,Raw oyster,True
jifuzvm6ctIzpiabOFIP0w,WNhcS2zi4zAqA2TbduVINQ,Restroom door,inside,Restroom door,True
iXdbT3s0wv2xorp7ZqtyPg,6Ty-KKWq6hLZYW8DWEHYvg,,outside,,False
w7pcEsk2B_53PV1-Ip-CVA,7GUjQC6k8RcGwySfJcAW_g,Korean Fried Chicken Wings,food,Korean Fried Chicken Wings,True
