user_id,review_count,yelping_since,useful,funny,cool,elite,fans,average_stars
s3bGG4IUh-OZ6CgeZsU7Sg,369,2011-08-17 18:42:03,918,289,534,"2016,2017,2018,2019",43,4.25
CxDOIDnH8gp9KXzpBHJYXw,6679,2009-11-09 20:44:45,23254,9326,14773,"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",828,3.34
t7P-N5mYJlUDrZt0kdm9jQ,32,2007-07-28 05:26:17,58,13,24,,7,4.46
pou3BbKsIozfH50rxmnMew,2812,2012-01-11 17:19:55,22586,8950,14927,"2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",914,4.28
Er_1k4cl0VwKz9tfIn-FBw,508,2010-05-26 17:09:41,2013,525,977,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",100,4.37
kS1MQHYwIfD0462PE61IBw,5511,2007-08-25 01:33:28,13351,4766,8994,"2008,2009,2010,2011,2012",445,3.84
AXRIxSSL-eumsX4rOh48Rg,7,2010-02-26 19:21:19,5,0,2,,0,3.63
TES0PPhg-9jaFj9v28M0cw,212,2007-07-28 22:22:09,611,139,187,"2011,2012,2013,2014,2015",9,3.78
9xMZCKH77Kbzu1iyZuJFfg,328,2010-07-27 01:48:11,584,203,128,"2010,2011,2012,2015,2016,2017,2021",20,3.71
chq7UyerSDImd48KUj7j3A,33,2010-01-11 20:55:06,95,24,25,,6,4.43
swmrfBnaqU0nyJ3pFBfNgQ,1841,2008-05-06 16:41:46,4651,2245,3451,"2008,2009,2010",87,3.27
H-_0YKUQfxDRFztGiCrhBQ,697,2010-12-21 00:58:05,1634,369,698,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",89,3.89
t4gS5xEtSswHXJcogB-vgA,204,2011-03-10 07:46:27,483,114,246,"2011,2012,2013,2014,2015",17,3.63
rMsB82tk9uOB6JumPMgczg,603,2007-08-03 01:52:10,14471,10492,13191,"2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",436,3.83
wEE-YMx5pmSuagLtNxMPKA,2000,2007-08-16 13:41:49,38666,20280,28814,"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",1761,3.85
cMEtAiW60I5wE_vLfTxoJQ,4190,2009-05-02 20:13:36,6495,2884,4672,"2010,2011,2012,2013,2014,2015,2016,2017,2018",189,4.05
sldYpimh77Ebfz0Z8uwxhQ,83,2009-10-29 17:05:11,109,69,58,,10,3.71
BPZEAoU0sB6CFGusTErUuA,1995,2010-08-22 07:08:32,11713,5541,9126,"2015,2016,2017,2018,2019,20,20,2021",220,3.78
Lvul3eUBNWbeBtP_ZdLKHw,136,2009-04-04 22:59:10,136,29,38,2013,1,4.02
GBsu7V76SXVvx1gwJVXilg,521,2007-09-11 03:50:11,550,261,305,"2009,2011,2012,2013,2014,2015,2016,2017",19,3.98
2bHSZhM0huV8LRh3YHaOSQ,1827,2006-03-08 17:56:29,4945,3629,4144,"2006,2007,2008,2009,2010,2011,2012",120,3.6
SDytcPY5fiuuDbTkPE8GyA,1465,2008-01-26 21:49:15,9367,4568,7206,,199,3.54
90yTgvb2Eyh3acicXFgEMg,586,2011-04-19 17:34:22,678,451,302,"2016,2017,2018,2019,20,20",19,3.87
ajMm_rBqbKYALu-I8-__Kg,2491,2008-06-02 05:23:49,3275,1541,1759,"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",106,3.19
igll2PdsMvQHzJhzttrx1A,713,2010-05-20 00:32:30,2139,752,1153,"2010,2011,2012,2013,2014,2015,2016,2017",96,4.08
Fe7C6jRUU5l4_An-xsLzNw,112,2009-02-05 07:59:42,78,36,39,2010,6,3.74
9NjyPHg3q0TCJzkVc4L0-w,258,2007-12-19 19:56:10,560,301,260,"2010,2011,2012",18,3.95
IJABCqLsGgT8DxqujUQmiA,453,2006-01-28 19:08:51,538,175,253,2009,13,3.77
d67zTET_2IuVoWcUU0aWaQ,2241,2008-12-27 19:38:12,8618,4096,5010,"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",217,4.04
vR4cUH_mHBlR4Kz8CnmDCA,10,2010-10-13 01:26:26,3,0,2,,0,3.5
k6GurG0wmHVyiZGzmxs8eQ,328,2008-09-10 20:40:25,425,73,154,"2010,2011,2012,2013,2014,2015,2016",13,3.99
jggF6VEdSdpCX1AObGZ35A,494,2010-03-11 01:03:00,2575,2063,1980,"2011,2012,2013",102,3.57
GHzTSlaYKI4Fqc_L63jhmA,64,2009-10-12 15:46:12,128,37,46,2011,6,3.59
a2_TuPOh2Z2zz0ej4IEpow,9,2010-07-17 18:01:59,12,3,8,,1,4.42
0Igx-a1wAstiBDerGxXk2A,2733,2009-01-14 18:31:29,13793,5457,8701,"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",200,4.06
XKAFikZAfddYv0Vg1PUkwA,665,2006-02-06 18:28:34,2404,898,1339,"2006,2007,2008,2009,2010,2011,2012,2013,2014",63,3.78
t71Zcv_OPf2FL27AYvx86w,67,2010-07-13 16:26:01,375,159,211,"2010,2011",17,4.28
PgkpCBDHtDvNPMULHO2b2A,111,2010-04-26 00:43:03,211,89,78,"2014,2015",19,3.81
L4CXCKMj2NDsr8fd2_XmkA,597,2006-05-31 22:55:37,1103,319,435,"2006,2007,2008",58,3.82
CivLOrB36bhEgnOQEuUzWg,298,2006-08-30 15:29:52,552,203,162,"2011,2012,2013,2014,2015,2016",13,3.32
mX2D6RLm-eqEZ8eV5HBscQ,635,2010-08-21 19:39:57,1743,561,1158,"2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",125,3.73
DEOH_z7QaXnrH7vnmDl5KA,2095,2009-05-27 22:48:55,4224,2138,2138,"2011,2012,2014,2015,2016,2017,2018,2019,20,20,2021",88,3.4
Dg1cJ224IfS2YwuJV5d5wQ,444,2009-10-31 16:28:47,1905,1349,1528,"2010,2011,2012,2013,2014,2015,2016,2017",90,4.03
InF1h_4LvMc9hwRUMDm5QA,864,2007-02-01 19:24:36,1760,710,1047,"2007,2008,2009,2010,2011,2012,2013,2014,2015,2016",67,3.55
7Z3QZnc9CFRH_bPRGN-Oiw,323,2009-07-23 16:00:08,2324,1436,1065,"2010,2011,2012,2013,2014,2015,2016,2017",55,3.42
x_aVFl7kXM97GA1OdwNOCg,250,2008-01-17 03:45:22,475,266,261,"2009,2010,2011,2012",26,3.65
8vlmwcTxBVhO5T5N4K3g_g,274,2010-04-24 20:16:26,326,97,130,"2010,2011,2012,2013,2014,2015,2016,2017",19,3.66
vgwdQ0fpDZdoTidJuwYq7w,1316,2005-09-19 22:42:35,1201,804,1108,"2006,2007,2008,2009",57,3.94
pILwv96yeZsmUjglRsSuDw,860,2007-04-11 18:49:19,3534,1723,2702,"2008,2009,2010,2011",71,3.79
NP-675YVy9URhNmdQdnWsQ,1066,2005-07-28 02:13:01,744,222,325,"2010,2011,2012,2013,2014,2015,2016,2017,2018",24,3.56
ie3nXtDTyHhJchMuYh_WXQ,162,2010-06-24 08:39:35,613,268,288,"2010,2011,2012",21,4.13
CR8XCpTNp5oC2BGhJC7M-g,192,2006-07-04 12:59:15,527,173,284,"2009,2010,2011,2012",10,3.19
-hKniZN2OdshWLHYuj21jQ,982,2006-08-02 14:13:58,1671,306,1020,"2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",57,4.04
7IdhLlvwXFTIFX0R-7Mchw,13,2011-06-09 00:52:29,0,0,1,,0,4.38
EuUt680ZQzJbh1ML0bUPsA,33,2011-09-19 20:05:05,32,5,10,,6,3.7600000000000002
3viH_SSb9QhrCbifTbx0Ng,224,2007-11-29 05:18:49,298,109,78,,7,3.64
pc64IPjU7gcD81HstUHWMg,40,2007-03-23 17:35:04,55,8,23,,1,4.26
3MvDSyrKUxoAARc7hUWHGA,36,2010-05-06 21:44:17,171,56,47,,3,3.03
jkiinjUy8RUZKzW5gBpXNg,630,2006-10-24 18:09:30,2881,1954,2517,"2006,2007,2008,2009,2010,2011,2012,2013,2014,2015",93,3.8
37HswRimgBEf7_US-c3CDA,2619,2007-02-21 02:31:17,23775,16251,21544,"2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",223,4.0
d0xjrf1CL0ollZNK5xewWg,336,2008-11-17 02:26:36,728,185,392,"2011,2012,2013,2014,2015,2016,2017,2018,2019",39,4.18
un6Ukka8NKvm-uyw5Gr1MQ,144,2007-08-27 13:37:18,195,85,115,"2007,2008",5,3.9
StZTVDuFzahNvjl5qu6l7Q,352,2009-02-15 20:35:52,265,52,106,,4,3.75
x1MJiQuTYZdbwObHkxpxXQ,284,2009-08-18 04:52:07,366,95,168,"2010,2011",11,4.03
UlWDGR0QrBbdFsVY6ugocw,885,2010-04-29 14:32:53,8423,3486,6080,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",713,4.24
nCYcZqc1S2q-8_NvL2Lrww,288,2007-02-12 01:43:56,134,51,82,2010,3,3.74
kwLjniiYa1H57LwQX2TGIQ,970,2009-07-11 10:55:36,1932,1042,1095,,52,3.25
7d6qIIwlQ6liBzLmeRrukw,23,2011-01-11 15:57:42,46,25,24,,4,3.88
LOi1qbpl2hTP0cwSDDuyBQ,1630,2010-03-20 20:58:04,2597,720,1276,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",66,3.71
g3FDenZ_IfrjAwE6DRmCYw,333,2011-11-10 02:15:31,637,235,380,"2013,2014",9,3.86
EP8o8JnQSI0WEkeodwA8lA,613,2010-04-09 22:16:16,3831,2539,1720,"2011,2012,2013,2014,2015,2016,2017",67,2.77
eLHsnsI2YDuGwIdFqYFhnA,649,2008-07-23 19:00:30,3328,1423,1813,"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",84,3.89
VRvD7-JHdWdTQnh1lRCw_A,618,2007-11-02 20:06:38,1500,546,832,"2008,2009,2010,2011,2012,2013,2014,2015",101,4.01
EV7Zj6Jyf2tcuFB2Fv1shg,499,2007-05-19 05:27:59,855,550,607,"2009,2010,2011,2012",35,4.02
tLVvxD7h9dqLqwzH1UiWNw,208,2008-06-19 21:24:38,1372,777,957,"2008,2009,2010,2011",42,3.34
005GchcM1HWBH3SFKrIxBA,420,2011-10-15 21:42:17,1041,273,453,"2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",35,4.04
mqf7xO1AeQxkAOhWJz5Mlg,508,2008-12-29 13:20:40,1210,327,410,"2010,2011,2012,2013,2014,2015",101,3.33
QMvKdCyjwCzqQey1Y32nKQ,900,2007-10-15 18:34:03,722,183,361,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",21,3.9
g3HFkZgloxLQCvoJ5Zs5gg,3152,2009-08-03 14:55:03,13678,6675,11139,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",236,3.96
CJmtS1Uk1KSsY2MWol_E7g,1823,2010-05-02 14:47:55,2609,596,1026,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",139,3.69
a7Z_P1SGRAbeOf2NxpbGsg,53,2010-09-22 05:34:00,130,46,74,2012,10,4.06
2OE7uUsx5VDshFzPFK6XUQ,151,2008-07-21 06:33:02,166,200,106,,11,4.18
d_SCA4qvpcVXorlwe4ZdGw,1102,2008-08-25 01:30:50,2739,1487,1224,"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",104,3.26
uqGUoJrccxrxT42FhMQBhg,180,2009-05-03 18:49:46,97,17,21,,3,3.75
ldkOeC_ionczQdTTv7954g,561,2009-09-26 23:03:20,2408,816,1456,"2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",125,3.91
jO44Apni7iJZVVK4HQ60tA,187,2008-10-26 14:16:48,1136,679,743,"2010,2011,2012,2013",27,3.75
XRodxenm9sHoYbD15Em4nQ,429,2010-07-17 00:32:39,774,226,391,"2010,2011,2012,2013,2014",37,3.99
y8jJV4AeH6ZEBagQ_ys8KQ,919,2009-08-25 02:46:57,1073,283,516,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",71,3.62
ma-WF5hkZhz9HZTyTXwRtQ,240,2010-04-28 07:13:44,413,93,85,,23,4.06
ywf1G9IvDLg_KytwLimFCw,389,2010-03-11 02:19:26,959,242,351,"2010,2011,2012,2013,2014",18,3.62
qp7ENnWv8O43l4yhqfUR8A,199,2008-02-06 03:55:31,179,54,91,2009,5,3.91
VVNj3hSE8drWCu8xUXH05Q,192,2011-08-14 20:59:33,304,75,115,"2014,2015",11,4.16
FVk12H4Cz4DkRzl8N5-PGQ,967,2006-12-21 20:45:38,1681,438,1079,"2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",52,4.13
TA5f9rpPGllhrjhIor8jNA,553,2007-08-17 22:39:30,1011,401,413,"2010,2011,2012,2013,2014,2015,2016,2017",46,4.04
_H1VvAk65d2z-2-XuLHkmw,1462,2007-07-29 02:06:59,1814,461,709,"2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018",83,3.69
IhmBr-yHC8xLjdnoq7O37w,2106,2008-03-26 20:18:28,3338,1191,1141,"2008,2010",102,3.84
cHZhssS9U7FXOsxUDISNVQ,315,2008-09-07 07:50:52,585,232,206,"2014,2015,2016",10,3.32
iCos25g_O3Z5Am9K4383WA,698,2007-02-23 23:12:44,1061,344,529,"2010,2011,2012,2013,2014,2015,2016,2018,2019,20,20,2021",50,4.01
fHlpCeBFK-LkBlANjxWurQ,170,2008-10-31 21:05:28,339,61,190,"2009,2010,2011",18,3.86
FGhx8r2uv167A2eCsVarpw,31,2008-05-19 03:04:40,35,12,16,,2,4.32
FzG8gtOZcPdqXrPq1joiyQ,191,2009-06-18 18:14:54,852,754,579,,31,3.5100000000000002
isQxsxlCjj6P8GQ_uuFwew,1043,2007-08-19 23:16:16,2033,868,1184,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",58,4.01
LCQs7jRs703TW9X9jaGZyA,331,2009-09-21 09:57:33,1718,803,671,"2011,2012,2013,2014,2015,2016",38,3.19
4SrW-dgc3EcDtHfOE3Xz7w,149,2006-12-18 21:40:33,360,49,66,,11,3.33
dgqxVR0JzESaRQJ_dvLFVg,135,2010-04-27 15:05:15,92,9,37,"2019,20,20,2021",7,4.04
KCR6R09YuGp8H4WR-JZY3g,83,2008-01-01 23:28:34,97,13,29,,0,4.02
GIf_n2V6TnLj5OydIrJqUg,598,2010-08-13 14:23:41,2148,1013,1292,"2011,2012,2013,2014,2015,2016,2017",65,4.12
JRsH2jQg9F1Dtib3Zf_PRw,502,2010-03-24 17:06:50,1122,239,510,"2010,2011,2012,2013,2014,2015",49,3.8
7fZu8ud7JXFthU0jPxVf4g,1379,2009-07-19 23:43:30,2104,946,1347,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",58,3.59
bhkAHzv182SFnO8cByS9yQ,94,2011-12-08 02:49:40,182,80,54,,2,3.94
U08FBOaRQCk-IAcHPAxzKA,617,2008-04-10 03:48:01,2576,1476,1943,"2012,2013,2014,2015,2016,2017,2018,2019",116,4.01
KILReHgA6VVdZiedpC5PqA,359,2008-10-14 06:54:12,900,623,568,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",37,3.66
YttDgOC9AlM4HcAlDsbB2A,4478,2009-09-02 15:30:08,48424,31201,40375,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",841,3.57
YBM0il-DPBz2xVwTZsPrUw,68,2010-12-23 22:56:44,94,11,43,"2017,2018",6,4.16
BBTFyjdgWSEdzhQFEQx65g,460,2008-03-18 20:34:55,665,407,379,"2008,2009,2010,2011",15,3.45
2SYFAGATQn96D8-FZNvaMw,81,2010-09-13 18:21:01,121,31,46,2011,4,3.89
-7q3rd8_NeMXnMGySFFpEg,303,2009-01-04 04:53:14,633,133,253,"2009,2010,2011,2012,2013",26,4.13
AeBPINIRWWlCLGp0ozDnPg,204,2010-05-23 05:58:08,331,73,151,"2012,2013,2014",15,3.58
GCuDiPUKYxhgFHP5LqJa2Q,1497,2007-04-22 00:47:02,3932,1033,2993,"2008,2009,2010,2011,2012,2013",122,3.46
YEEFYBbBeCMFzlevZxS4dQ,63,2010-08-29 04:02:39,122,25,35,,4,3.41
dgMe18c7zU5jk4TwSmIzVA,381,2010-07-28 20:20:20,1642,642,1122,"2013,2014,2015",79,3.99
p-3grx8aw9eowG36jkouWA,428,2009-08-26 01:36:41,497,71,237,"2015,2016,2017,2018,2019,20,20,2021",27,4.41
Pf7FI0OukC_CEcCz0ZxoUw,2403,2007-07-10 21:19:17,27066,16240,18953,"2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018",963,3.93
6mFjbA76IMGQdw7p7T6MQQ,368,2007-03-14 20:40:15,780,333,317,"2012,2013,2014,2015,2016,2017,2018",53,3.49
v_7lmS6pGGkq6n0X9EljIQ,1118,2009-10-15 15:57:38,6124,2888,3772,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",212,3.61
8e4JERABKuhcNGH4uhRVHw,336,2008-03-19 18:22:45,450,93,142,,18,3.96
WfVSrgBDH811lDU1nOg3Wg,44,2009-12-15 21:55:34,274,234,196,"2011,2012",10,3.91
s8nkbQAlrVPfg1u4anGKtw,1556,2009-03-09 23:51:27,16528,9955,11814,"2009,2010,2011,2012,2013,2014,2015,2016",720,3.95
GmRcci8kgknB0cfq2cAOCw,541,2005-08-23 16:05:27,2101,1188,1199,"2007,2008,2009,2010,2011,2012,2013,2014,2015",84,3.83
2BDPF8zEzxD18X5EXZgRbQ,153,2009-09-16 21:34:09,120,16,40,,7,4.18
2rnlLLkHZ1elh0Mt1PefaQ,25,2010-01-20 14:40:36,54,13,12,,0,3.33
WgRWwwv0-PFPM1CZEyEFog,42,2010-07-23 01:53:35,155,53,68,,14,3.91
rATLqbHENHQcs8clSGZfgA,230,2009-01-26 18:20:44,328,128,125,"2010,2011,2012,2013,2014,2015",20,3.65
RO78jiBkX61pPweJLVlCgA,1202,2005-11-27 01:07:43,4832,2706,3426,"2006,2007,2008,2009,2010,2011,2012,2013",76,3.7600000000000002
TWqf1_xAIaYzh-OtrbQ6rw,628,2008-09-17 16:27:24,918,284,309,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019",53,3.88
ya3mbvTaymecfrTc08SxhQ,1903,2008-02-03 00:55:03,5853,1518,3731,"2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019",282,3.72
z4DUjqfmLSZAq7tdPecOZg,111,2010-03-20 23:57:53,238,105,99,,3,4.13
qnF-Fo5VDP5Tp2PxFsBNkQ,510,2007-11-10 07:29:04,625,210,319,"2010,2011,2012,2013,2014,2015,2016,2017",20,3.59
s-6Gb60xMIdih4gIq5oTiw,1063,2009-11-09 21:25:48,2102,1020,1525,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",97,3.85
s16-BUo-orUsELvMu5ocKg,1881,2009-10-20 16:22:12,4139,2267,2391,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",255,3.82
FDpt1Z96REMZ4xzKQR_nGA,33,2011-07-11 13:33:01,24,6,4,,0,2.83
XKvbfNylF6Yq8hpwqaZrhA,1387,2006-03-03 07:03:41,2704,1230,1049,"2006,2007,2008,2009,2010,2017,2018,2019",68,3.08
6_P0geYrj0BieGTdnvkCaw,496,2009-10-28 20:49:08,410,68,123,"2010,2014,2015,2016,2017,2018,2019",16,3.8
RlI8vfhbYeUahO875DBFIw,739,2006-09-23 15:40:46,2010,798,1240,"2007,2008,2009,2010,2011,2012",47,3.67
k54pgAD0yXDlPQ3OTJzqYA,309,2010-01-28 19:18:46,422,167,131,"2011,2012,2013,2014",16,4.02
efJKtwd2O6cxdrP-TUk7sQ,73,2011-01-16 04:26:31,28,9,11,,2,3.79
c49zcam1w5Pu9i04SuDqyA,61,2009-03-14 16:37:38,103,11,27,"2010,2011",1,4.07
esaDbON8NXJC4PWt_CheUg,286,2007-03-19 09:17:50,535,266,321,"2007,2008,2009,2010",13,3.39
feMkZCAjbyIjh9ZsBjAzZw,59,2009-06-15 06:53:26,53,11,14,,2,3.53
FRY70kQAgvzQ1ApJkgb6oQ,39,2010-01-04 05:06:50,101,13,14,,4,3.15
5AyaCHkJaeMLmjzu-NwZyQ,765,2007-06-28 16:37:05,1585,438,651,"2010,2011,2012,2013,2014,2015,2016,2017",66,3.57
0-lILCVl_dnOm5m_1_6rvg,120,2008-11-09 20:51:18,261,32,115,,23,4.02
1Ixv4PU5BlwiALZFtkMYrA,306,2009-05-31 19:51:09,940,387,491,"2012,2013,2014,2015,2016,2017,2018",16,3.66
PV0VEhlmhc2BjzMZEbpWlg,610,2010-09-24 19:59:00,1682,555,1144,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",37,3.96
LuDarhEa168h-cg58_vcGA,511,2007-06-11 22:10:24,1158,325,324,"2009,2010,2011,2012,2013,2014,2015,2016,2017",47,3.27
tR8GnF4d-ZZNXbjYwP53GA,359,2008-07-28 16:00:01,575,167,118,"2012,2013",12,3.46
knqOzU1NOGXY0xspQSu-tg,90,2009-03-26 00:29:54,116,54,36,,5,3.54
P3usQcIegPCl-cdH4IDirg,3238,2007-07-27 19:19:27,11091,6524,6970,"2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",395,3.5
STcrjP1twU03Vk6syLft7g,386,2010-10-02 15:51:29,605,485,163,"2012,2013,2014,2015,2016",20,3.63
2HchhLgGj16aITZGVy0hqA,3266,2008-01-12 00:14:16,10424,5421,6154,"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",439,3.75
P1ttJQl6pdfSGUa9V4o-6g,238,2011-02-03 03:39:05,534,146,184,"2012,2013,2014",13,3.9
2ZI7f2CRul38wb_1X1lR7g,636,2009-05-22 00:20:08,699,276,269,"2009,2010,2011,2021",25,4.06
58IYRjxtf_E4XNUXysecdw,548,2008-07-17 16:26:13,1416,414,647,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",41,4.09
Eypq5gLLjCapBVVnMw_MyA,5163,2007-10-29 08:53:07,5620,2798,3792,"2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",197,3.99
5d4J48WlBAM6CG3ABGvxBg,371,2006-05-09 20:45:35,369,114,165,"2009,2010,2011,2012,2021",8,3.48
yeGIAyHixJrIe-zmXiePWQ,1169,2006-09-30 23:15:06,2531,1213,1569,"2006,2007,2008,2009,2010,2011",97,3.41
mGAgc73bhiO_xXvpLy2Org,1552,2009-02-21 04:23:53,5807,2988,3987,"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",190,4.07
qRE57EZymOvKF8Ugrn2GZA,150,2010-09-20 21:47:07,183,57,40,,3,3.62
uCAtWdcGvNDkJUxqBk8OBA,189,2010-01-10 18:59:46,230,40,54,,9,3.42
VAqgdX4D3BE6s669qTWJjw,188,2009-09-04 17:36:40,192,48,48,,6,4.07
RWcxR3uCeBGPVmmbDFW8iw,33,2011-02-21 18:52:02,27,3,4,,1,4.36
aEMadd3c9ufio64ngrDu8A,406,2011-10-08 19:55:26,741,273,304,"2013,2015",46,3.63
-K29SbpviWPK9NR7xAedmg,332,2009-09-06 20:33:15,494,124,174,"2010,2011,2012",10,3.79
cqjRzEUUGfFVvNodtHNKRw,863,2008-10-27 03:30:08,1651,431,730,"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019",67,3.8
3DxHjoFkMlmgd8qhZhgWWw,95,2009-06-18 21:29:13,50,14,11,,0,4.4
IOyvme2n-lPfBT2lyb_Lsg,499,2009-01-11 19:37:57,1150,229,406,"2011,2012,2013,2014,2015",72,3.96
1cX-YceSQlzmJzIAkkz69w,612,2009-01-28 17:18:35,1080,506,583,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",46,3.9
Qaye2ONLtDqIdFpuLqq77A,289,2008-06-22 20:19:33,1167,550,801,"2008,2009,2010,2011,2012,2013,2014,2015,2016,2017",65,3.96
WKpzoB_oom4OSEe703-uxw,435,2010-04-20 01:52:32,606,138,252,"2013,2014,2015,2016,2017,2018,2019,20,20,2021",26,3.66
YAG90mceVFQLdvl4wndvQg,1180,2008-11-20 23:56:15,1377,605,592,"2009,2010,2011,2012,2013,2014,2015,2017,2018,2019",50,3.64
NZba-Q-Fp10iF77CTQt24Q,1149,2007-06-15 22:22:33,5571,4508,3795,"2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017",237,3.67
1O638BDK_fWuxgTVJwff-A,3008,2008-01-02 05:38:23,9549,4103,5847,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",209,3.84
EBW16o-gGF1mzGC1LgjF_w,966,2009-06-23 19:33:21,1016,268,378,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",45,3.47
gv5xDhfOggifGtB74ttjsQ,329,2010-01-31 19:18:39,571,117,159,"2010,2011,2012,2013,2014",24,4.04
0CKn4-yD26LU1MqYlazWNQ,16,2011-02-01 18:41:38,26,7,6,,1,3.44
KSwjOGYq8taXgIG5MyBlIQ,16,2011-09-08 11:03:50,19,8,4,,2,3.88
Ytq1HaAK4Dc84UnShCnI6g,454,2008-02-26 18:23:15,766,288,232,"2011,2012,2013,2014,2015",29,3.9
veLWPGA-1MMtcRNDYWm-BA,872,2008-06-26 19:04:31,2018,1049,1087,"2008,2009,2010,2011,2013,2014,2015,2016",48,3.53
MypOSyVruGtBmDAT7FicRQ,385,2009-06-05 23:14:21,1284,1304,876,"2009,2010,2011",53,3.5
hjhHKl2b02DS6ssWYz_zkg,369,2009-12-08 21:49:27,334,144,140,,3,3.33
8MKygqfspKqG2-X9ycR-Ow,189,2008-01-02 03:56:16,672,266,384,"2010,2011",15,3.68
2oxqbck3MJErUffBa6JIew,410,2010-05-10 01:25:38,331,40,99,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",17,3.66
mjOKUSdIqxFPSYMB-MmS9g,1176,2007-09-13 17:02:42,10180,4199,8783,"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",359,4.21
x-qs3gmQ3TuxGniwSAbNUA,19,2011-02-19 13:32:24,57,29,28,,6,3.7
JD7L3z31GmOuVsRRPyqdFQ,1900,2006-08-30 13:56:11,10820,3503,7417,2012,228,3.71
722_fCJ6HiUcidSi2nGkZA,635,2011-08-31 00:38:28,2008,685,815,"2011,2012,2013,2014,2015,2016,2017",57,3.6
Wn_u2lJgtW4256m3hIU9Aw,713,2011-03-03 23:43:30,1584,404,648,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",72,3.53
IucvvxdQXXhjQ4z6Or6Nrw,6459,2009-01-28 23:35:24,8233,3160,5470,"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",186,3.53
qhw0RjIGgStx7s4mjqkWFQ,1006,2008-01-29 19:19:58,5530,3071,4258,"2008,2009,2010,2011,2012,2013,2014,2015,2016",194,4.1
ig5IJbIuq-gopoPIEUlm1w,720,2008-08-05 00:20:51,2468,1872,1493,"2009,2010,2011",89,3.57
9U30DANobkrn3Zlu6T9p6Q,1679,2009-01-26 04:49:09,2032,548,716,"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20",109,3.57
kO34vqZSYSslQZATuhA8-w,65,2010-11-06 02:58:58,63,12,14,,1,3.9
6Zi9miGFgheFfCCtbnu2uQ,73,2008-06-09 21:44:48,189,38,75,"2012,2013",8,3.22
