business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,city_clean,state_clean,category_list,matched_target_categories,is_target_business,is_operational_at_snapshot
yUcMPv-B9gCUUNT-GUiJbw,The flagpole Nola,2023 Esplanade Ave,New Orleans,LA,70116,29.9724753,-90.0724686,5.0,30,1,"{""DogsAllowed"": ""True"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", ""OutdoorSeating"": ""True"", ""WiFi"": ""u'free'""}","Shaved Ice, Juice Bars & Smoothies, Desserts, Coffee & Tea, Food","{""Monday"": ""6:30-18:0"", ""Tuesday"": ""6:30-18:0"", ""Wednesday"": ""6:30-18:0"", ""Thursday"": ""6:30-18:0"", ""Friday"": ""6:30-18:0"", ""Saturday"": ""8:0-18:0"", ""Sunday"": ""8:0-18:0""}",New Orleans,LA,"[""Shaved Ice"", ""Juice Bars & Smoothies"", ""Desserts"", ""Coffee & Tea"", ""Food""]","[""Coffee & Tea"", ""Desserts"", ""Food""]",True,True
MC5pczUOBUN-0MtJAYk46Q,Cupcake Fairies,2511 Bayou Rd,New Orleans,LA,70119,29.976258,-90.076105,5.0,20,1,"{""BusinessAcceptsCreditCards"": ""True"", ""BusinessAcceptsBitcoin"": ""False"", ""RestaurantsPriceRange2"": ""2"", ""RestaurantsDelivery"": ""True"", ""BusinessParking"": ""{'garage': True, 'street': True, 'validated': True, 'lot': True, 'valet': False}"", ""RestaurantsTakeOut"": ""True"", ""BikeParking"": ""True""}","Event Planning & Services, Cupcakes, Desserts, Food, Caterers","{""Tuesday"": ""9:0-18:0"", ""Wednesday"": ""9:0-18:0"", ""Thursday"": ""9:0-18:0"", ""Friday"": ""9:0-18:0"", ""Saturday"": ""9:0-18:0""}",New Orleans,LA,"[""Event Planning & Services"", ""Cupcakes"", ""Desserts"", ""Food"", ""Caterers""]","[""Caterers"", ""Desserts"", ""Food""]",True,True
Wc-c_hQK4vFCl9keeVTUZw,Felix's Restaurant & Oyster Bar,7400 Lakeshore Dr,New Orleans,LA,70124,30.023792,-90.1136223,3.5,255,1,"{""Caters"": ""True"", ""RestaurantsAttire"": ""u'casual'"", ""WheelchairAccessible"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""OutdoorSeating"": ""True"", ""ByAppointmentOnly"": ""False"", ""DogsAllowed"": ""False"", ""Alcohol"": ""u'full_bar'"", ""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", ""RestaurantsPriceRange2"": ""2"", ""BusinessAcceptsCreditCards"": ""True"", ""BikeParking"": ""True"", ""GoodForMeal"": ""{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': True, 'breakfast': None}"", ""RestaurantsTakeOut"": ""True"", ""BYOB"": ""False"", ""RestaurantsDelivery"": ""True"", ""WiFi"": ""u'free'"", ""HasTV"": ""True"", ""Ambience"": ""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"", ""GoodForKids"": ""True"", ""HappyHour"": ""True"", ""RestaurantsReservations"": ""False"", ""RestaurantsTableService"": ""True""}","Restaurants, Cajun/Creole, Seafood, Southern","{""Monday"": ""11:0-21:0"", ""Tuesday"": ""11:0-21:0"", ""Wednesday"": ""11:0-21:0"", ""Thursday"": ""11:0-21:0"", ""Friday"": ""11:0-22:0"", ""Saturday"": ""11:0-22:0"", ""Sunday"": ""11:0-21:0""}",New Orleans,LA,"[""Restaurants"", ""Cajun/Creole"", ""Seafood"", ""Southern""]","[""Restaurants""]",True,True
du_yelFmWOZDEyIAE-jdsQ,Taco Del Mar,"1515-Poydras St, Ste 160",New Orleans,LA,70112,29.9522480802,-90.0782639989,2.0,9,1,"{""Alcohol"": ""u'none'"", ""RestaurantsTakeOut"": ""True"", ""BusinessAcceptsCreditCards"": ""True"", ""GoodForKids"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""RestaurantsReservations"": ""False"", ""OutdoorSeating"": ""False"", ""RestaurantsPriceRange2"": ""1"", ""BikeParking"": ""True"", ""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", ""GoodForMeal"": ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", ""RestaurantsAttire"": ""'casual'"", ""RestaurantsDelivery"": ""True""}","Restaurants, Mexican, Fast Food, Tex-Mex","{""Monday"": ""7:0-16:0"", ""Tuesday"": ""7:0-16:0"", ""Wednesday"": ""7:0-16:0"", ""Thursday"": ""7:0-16:0"", ""Friday"": ""7:0-16:0""}",New Orleans,LA,"[""Restaurants"", ""Mexican"", ""Fast Food"", ""Tex-Mex""]","[""Restaurants""]",True,True
nePPSHdai8L7aWmXwOZHEg,Stokehold Restaurant,4124 Tchoupitoulas St,New Orleans,LA,70115,29.9170045,-90.0982621,4.5,13,0,"{""RestaurantsPriceRange2"": ""2"", ""BusinessAcceptsCreditCards"": ""True"", ""Alcohol"": ""u'beer_and_wine'"", ""GoodForMeal"": ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", ""RestaurantsDelivery"": ""False"", ""Ambience"": ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", ""OutdoorSeating"": ""True"", ""WiFi"": ""'free'"", ""GoodForKids"": ""False"", ""DogsAllowed"": ""True"", ""BikeParking"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""WheelchairAccessible"": ""True"", ""RestaurantsTableService"": ""False"", ""RestaurantsTakeOut"": ""True"", ""HasTV"": ""True"", ""RestaurantsAttire"": ""'casual'"", ""RestaurantsReservations"": ""False"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", ""NoiseLevel"": ""'loud'""}","Breweries, American (New), Restaurants, Burgers, American (Traditional), Gastropubs, Brewpubs, Food, Fish & Chips","{""Monday"": ""11:0-22:0"", ""Wednesday"": ""11:0-22:0"", ""Thursday"": ""11:0-22:0"", ""Friday"": ""11:0-22:30"", ""Saturday"": ""11:0-22:30"", ""Sunday"": ""11:0-22:0""}",New Orleans,LA,"[""Breweries"", ""American (New)"", ""Restaurants"", ""Burgers"", ""American (Traditional)"", ""Gastropubs"", ""Brewpubs"", ""Food"", ""Fish & Chips""]","[""Breweries"", ""Food"", ""Restaurants""]",True,False
W4ZEKkva9HpAdZG88juwyQ,Mr. B's Bistro,201 Royal St,New Orleans,LA,70130,29.954386799999998,-90.0683629,4.0,2064,1,"{""NoiseLevel"": ""u'average'"", ""RestaurantsReservations"": ""True"", ""BusinessAcceptsCreditCards"": ""True"", ""Alcohol"": ""'full_bar'"", ""GoodForKids"": ""False"", ""RestaurantsPriceRange2"": ""3"", ""RestaurantsGoodForGroups"": ""True"", ""BikeParking"": ""False"", ""RestaurantsAttire"": ""'casual'"", ""Ambience"": ""{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", ""RestaurantsTableService"": ""True"", ""DogsAllowed"": ""False"", ""DriveThru"": ""False"", ""HasTV"": ""True"", ""RestaurantsTakeOut"": ""True"", ""RestaurantsDelivery"": ""True"", ""OutdoorSeating"": ""False"", ""WheelchairAccessible"": ""True"", ""Music"": ""{'dj': None, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': False, 'video': False, 'karaoke': None}"", ""CoatCheck"": ""False"", ""Caters"": ""False"", ""BusinessParking"": ""{u'valet': True, u'garage': True, u'street': False, u'lot': False, u'validated': False}"", ""Smoking"": ""u'no'"", ""WiFi"": ""u'free'"", ""GoodForMeal"": ""{'dessert': None, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': False}"", ""HappyHour"": ""True""}","Bars, Breakfast & Brunch, Restaurants, Barbeque, Cajun/Creole, Cafes, Cocktail Bars, Nightlife","{""Wednesday"": ""11:30-20:0"", ""Thursday"": ""11:30-20:0"", ""Friday"": ""11:30-20:0"", ""Saturday"": ""11:30-20:0"", ""Sunday"": ""11:30-20:0""}",New Orleans,LA,"[""Bars"", ""Breakfast & Brunch"", ""Restaurants"", ""Barbeque"", ""Cajun/Creole"", ""Cafes"", ""Cocktail Bars"", ""Nightlife""]","[""Bars"", ""Cafes"", ""Cocktail Bars"", ""Nightlife"", ""Restaurants""]",True,True
QGTvT3wucl1UKZgxTRGStQ,Hotel De L'eau Vive,315 Tchoupitoulas St,New Orleans,LA,70130,29.949712,-90.0669215,2.5,28,1,"{""WiFi"": ""u'free'"", ""BusinessAcceptsCreditCards"": ""True"", ""RestaurantsPriceRange2"": ""3""}","Event Planning & Services, Hotels, Hotels & Travel",,New Orleans,LA,"[""Event Planning & Services"", ""Hotels"", ""Hotels & Travel""]","[""Hotels""]",True,True
qWZimITbVwNSGJZsuM47-Q,Pho Orchid Uptown,2135 St Charles Ave,New Orleans,LA,70130,29.9345207214,-90.0806121826,3.5,81,0,"{""WiFi"": ""u'no'"", ""Ambience"": ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", ""Caters"": ""True"", ""RestaurantsReservations"": ""True"", ""WheelchairAccessible"": ""True"", ""GoodForMeal"": ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", ""Alcohol"": ""u'full_bar'"", ""RestaurantsTableService"": ""True"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", ""BusinessAcceptsCreditCards"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""RestaurantsAttire"": ""'casual'"", ""RestaurantsPriceRange2"": ""2"", ""GoodForKids"": ""True"", ""NoiseLevel"": ""u'average'"", ""BikeParking"": ""True"", ""OutdoorSeating"": ""True"", ""HappyHour"": ""True"", ""HasTV"": ""True"", ""RestaurantsDelivery"": ""False"", ""RestaurantsTakeOut"": ""True""}","Nightlife, Bars, Vietnamese, Restaurants, French","{""Monday"": ""11:0-21:0"", ""Tuesday"": ""11:0-21:0"", ""Thursday"": ""11:0-21:0"", ""Friday"": ""11:0-21:0"", ""Saturday"": ""11:0-21:0"", ""Sunday"": ""12:0-20:0""}",New Orleans,LA,"[""Nightlife"", ""Bars"", ""Vietnamese"", ""Restaurants"", ""French""]","[""Bars"", ""Nightlife"", ""Restaurants""]",True,False
micimc15zJloGJaktAHBsQ,Nacho Mama's Mexican Grill,6325 Elysian Fields,New Orleans,LA,70122,30.0237817,-90.0608272,2.5,14,0,"{""RestaurantsDelivery"": ""False"", ""RestaurantsReservations"": ""False"", ""RestaurantsTakeOut"": ""True"", ""Alcohol"": ""u'full_bar'"", ""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", ""RestaurantsAttire"": ""u'casual'"", ""BusinessAcceptsCreditCards"": ""True"", ""GoodForKids"": ""True"", ""RestaurantsPriceRange2"": ""2"", ""WiFi"": ""u'no'"", ""RestaurantsGoodForGroups"": ""True"", ""OutdoorSeating"": ""False"", ""NoiseLevel"": ""u'loud'""}","Mexican, Restaurants",,New Orleans,LA,"[""Mexican"", ""Restaurants""]","[""Restaurants""]",True,False
Y2NFeGtConx1qciSPKcRlA,Reginelli's Pizzeria - Closed,3244 Magazine St,New Orleans,LA,70115,29.9233127,-90.0875812,3.5,171,0,"{""RestaurantsDelivery"": ""True"", ""BusinessAcceptsCreditCards"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""GoodForKids"": ""True"", ""BikeParking"": ""True"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", ""RestaurantsTakeOut"": ""True"", ""BYOBCorkage"": ""'no'"", ""RestaurantsPriceRange2"": ""2"", ""OutdoorSeating"": ""True"", ""RestaurantsReservations"": ""False"", ""RestaurantsAttire"": ""'casual'"", ""NoiseLevel"": ""u'average'"", ""WiFi"": ""u'free'"", ""Alcohol"": ""u'full_bar'"", ""Caters"": ""True"", ""HappyHour"": ""True"", ""HasTV"": ""True"", ""Ambience"": ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"", ""GoodForMeal"": ""{'dessert': False, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Restaurants, Sandwiches, Italian, Pizza","{""Monday"": ""11:0-23:0"", ""Tuesday"": ""11:0-23:0"", ""Wednesday"": ""11:0-23:0"", ""Thursday"": ""11:0-23:0"", ""Friday"": ""11:0-0:0"", ""Saturday"": ""11:0-0:0"", ""Sunday"": ""11:0-23:0""}",New Orleans,LA,"[""Restaurants"", ""Sandwiches"", ""Italian"", ""Pizza""]","[""Restaurants""]",True,False
0AQJ-QTu7GtxaP4SoD07yA,Sno-La Snowball Lounge,2311 N Causeway Blvd,New Orleans,LA,70001,29.9943479,-90.1550396,4.5,177,0,"{""BusinessAcceptsCreditCards"": ""True"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", ""RestaurantsPriceRange2"": ""1"", ""BikeParking"": ""False"", ""DogsAllowed"": ""False"", ""Caters"": ""True"", ""NoiseLevel"": ""u'quiet'"", ""WiFi"": ""u'free'"", ""RestaurantsTakeOut"": ""True"", ""GoodForKids"": ""True"", ""DriveThru"": ""False"", ""WheelchairAccessible"": ""True"", ""BusinessAcceptsBitcoin"": ""False"", ""RestaurantsDelivery"": ""False""}","Ice Cream & Frozen Yogurt, Shaved Ice, Food, Desserts","{""Monday"": ""0:0-0:0"", ""Tuesday"": ""12:0-21:0"", ""Wednesday"": ""12:0-21:0"", ""Thursday"": ""12:0-21:0"", ""Friday"": ""12:0-21:0"", ""Saturday"": ""12:0-21:0"", ""Sunday"": ""12:0-20:0""}",New Orleans,LA,"[""Ice Cream & Frozen Yogurt"", ""Shaved Ice"", ""Food"", ""Desserts""]","[""Desserts"", ""Food""]",True,False
5wgoIQXyP3BEPZLiVi1W8A,The Howlin' Wolf,907 S Peters St,New Orleans,LA,70130,29.9426876,-90.065991,3.5,213,1,"{""GoodForKids"": ""False"", ""RestaurantsTakeOut"": ""True"", ""OutdoorSeating"": ""True"", ""RestaurantsReservations"": ""False"", ""Alcohol"": ""u'full_bar'"", ""BusinessAcceptsCreditCards"": ""True"", ""Caters"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", ""BikeParking"": ""True"", ""WiFi"": ""u'free'"", ""HasTV"": ""True"", ""RestaurantsDelivery"": ""True"", ""GoodForDancing"": ""False"", ""BestNights"": ""{'monday': False, 'tuesday': True, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", ""Ambience"": ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", ""Music"": ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", ""NoiseLevel"": ""u'average'"", ""RestaurantsPriceRange2"": ""2"", ""RestaurantsAttire"": ""u'casual'"", ""GoodForMeal"": ""{'dessert': False, 'latenight': True, 'lunch': None, 'dinner': None, 'brunch': False, 'breakfast': False}""}","Arts & Entertainment, Restaurants, Bars, Music Venues, Pubs, Nightlife, American (Traditional)","{""Monday"": ""11:0-0:0"", ""Tuesday"": ""11:0-0:0"", ""Wednesday"": ""11:0-0:0"", ""Thursday"": ""11:0-0:0"", ""Friday"": ""11:0-3:0"", ""Saturday"": ""11:0-3:0"", ""Sunday"": ""11:0-2:0""}",New Orleans,LA,"[""Arts & Entertainment"", ""Restaurants"", ""Bars"", ""Music Venues"", ""Pubs"", ""Nightlife"", ""American (Traditional)""]","[""Bars"", ""Nightlife"", ""Pubs"", ""Restaurants""]",True,True
G9JqaURDTC_pSzji0bytwA,Port St Peter,727 St Peter St,New Orleans,LA,70116,29.958496,-90.0652404,3.5,83,0,"{""CoatCheck"": ""False"", ""GoodForMeal"": ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", ""BusinessAcceptsCreditCards"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""RestaurantsTableService"": ""False"", ""RestaurantsDelivery"": ""False"", ""GoodForDancing"": ""False"", ""WheelchairAccessible"": ""True"", ""Alcohol"": ""u'full_bar'"", ""HappyHour"": ""True"", ""GoodForKids"": ""False"", ""RestaurantsAttire"": ""'casual'"", ""HasTV"": ""True"", ""Music"": ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", ""RestaurantsReservations"": ""False"", ""OutdoorSeating"": ""False"", ""WiFi"": ""u'no'"", ""DriveThru"": ""False"", ""RestaurantsPriceRange2"": ""2"", ""BikeParking"": ""True"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", ""RestaurantsTakeOut"": ""True"", ""NoiseLevel"": ""u'average'"", ""Ambience"": ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}""}","Bars, Breakfast & Brunch, American (Traditional), Nightlife, Burgers, Restaurants, Cocktail Bars","{""Monday"": ""11:0-3:0"", ""Tuesday"": ""11:0-3:0"", ""Wednesday"": ""11:0-3:0"", ""Thursday"": ""11:0-3:0"", ""Friday"": ""11:0-3:0"", ""Saturday"": ""11:0-3:0"", ""Sunday"": ""11:0-12:0""}",New Orleans,LA,"[""Bars"", ""Breakfast & Brunch"", ""American (Traditional)"", ""Nightlife"", ""Burgers"", ""Restaurants"", ""Cocktail Bars""]","[""Bars"", ""Cocktail Bars"", ""Nightlife"", ""Restaurants""]",True,False
KeigREOxJtmzmYRg__6FPg,Curry Corner,1200 S Carrollton Ave,New Orleans,LA,70118,29.9475543,-90.1297535,2.5,8,0,"{""GoodForKids"": ""False"", ""RestaurantsAttire"": ""u'casual'"", ""RestaurantsPriceRange2"": ""2"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", ""BusinessAcceptsCreditCards"": ""True"", ""Alcohol"": ""u'beer_and_wine'"", ""RestaurantsTakeOut"": ""True"", ""RestaurantsDelivery"": ""False"", ""RestaurantsReservations"": ""False"", ""RestaurantsGoodForGroups"": ""False"", ""OutdoorSeating"": ""True""}","Thai, Restaurants, Pakistani, Indian",,New Orleans,LA,"[""Thai"", ""Restaurants"", ""Pakistani"", ""Indian""]","[""Restaurants""]",True,False
aYJjJMN8heS2PmkvsQzaZg,Treme Coffeehouse,1501 St Philip St,New Orleans,LA,70116,29.9654586,-90.0695669,4.5,137,1,"{""RestaurantsPriceRange2"": ""1"", ""Caters"": ""True"", ""RestaurantsDelivery"": ""False"", ""BikeParking"": ""True"", ""GoodForKids"": ""True"", ""WiFi"": ""u'free'"", ""RestaurantsReservations"": ""False"", ""BusinessAcceptsCreditCards"": ""True"", ""OutdoorSeating"": ""True"", ""NoiseLevel"": ""'quiet'"", ""GoodForMeal"": ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"", ""Ambience"": ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", ""RestaurantsAttire"": ""'casual'"", ""RestaurantsTableService"": ""True"", ""RestaurantsTakeOut"": ""True"", ""HasTV"": ""False"", ""RestaurantsGoodForGroups"": ""True"", ""BYOB"": ""True"", ""HappyHour"": ""False"", ""WheelchairAccessible"": ""True"", ""Corkage"": ""False"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", ""Alcohol"": ""'none'""}","Restaurants, Bagels, Coffee & Tea, Cafes, Food","{""Monday"": ""0:0-0:0"", ""Tuesday"": ""6:0-17:0"", ""Wednesday"": ""7:0-14:0"", ""Thursday"": ""8:0-13:0"", ""Friday"": ""7:0-14:0"", ""Saturday"": ""8:0-14:0"", ""Sunday"": ""8:0-14:0""}",New Orleans,LA,"[""Restaurants"", ""Bagels"", ""Coffee & Tea"", ""Cafes"", ""Food""]","[""Cafes"", ""Coffee & Tea"", ""Food"", ""Restaurants""]",True,True
5l67axuAa5EmEV3lLuSa1Q,Smashburger,3300 Magazine St,New Orleans,LA,70115,29.9233129,-90.0877986,3.0,167,0,"{""RestaurantsReservations"": ""False"", ""HasTV"": ""False"", ""Alcohol"": ""u'none'"", ""GoodForKids"": ""True"", ""RestaurantsDelivery"": ""False"", ""WiFi"": ""'no'"", ""Caters"": ""False"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", ""BusinessAcceptsCreditCards"": ""True"", ""RestaurantsAttire"": ""u'casual'"", ""RestaurantsTakeOut"": ""True"", ""OutdoorSeating"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""RestaurantsPriceRange2"": ""1"", ""Ambience"": ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", ""BikeParking"": ""False"", ""NoiseLevel"": ""u'average'"", ""GoodForMeal"": ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Burgers, Restaurants","{""Monday"": ""10:0-22:0"", ""Tuesday"": ""10:0-22:0"", ""Wednesday"": ""10:0-22:0"", ""Thursday"": ""10:0-22:0"", ""Friday"": ""10:0-23:0"", ""Saturday"": ""10:0-23:0"", ""Sunday"": ""10:0-22:0""}",New Orleans,LA,"[""Burgers"", ""Restaurants""]","[""Restaurants""]",True,False
ifofBiQeb6DI0-u0KEQybg,HAPPYJAXX,801 Magazine St,New Orleans,LA,70130,29.945239,-90.069555,4.0,24,1,"{""GoodForMeal"": ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", ""RestaurantsReservations"": ""False"", ""RestaurantsPriceRange2"": ""2"", ""Ambience"": ""{'touristy': None, 'hipster': None, 'romantic': None, 'divey': None, 'intimate': None, 'trendy': True, 'upscale': None, 'classy': None, 'casual': None}"", ""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", ""BusinessAcceptsCreditCards"": ""True"", ""RestaurantsDelivery"": ""False""}","Salad, Restaurants, Breakfast & Brunch, Food","{""Monday"": ""8:30-21:45"", ""Tuesday"": ""8:30-22:0"", ""Wednesday"": ""8:30-22:0"", ""Thursday"": ""8:30-22:0"", ""Friday"": ""8:30-23:0"", ""Saturday"": ""8:30-23:0"", ""Sunday"": ""8:30-22:0""}",New Orleans,LA,"[""Salad"", ""Restaurants"", ""Breakfast & Brunch"", ""Food""]","[""Food"", ""Restaurants""]",True,True
