photo_id,business_id,caption,label
N2oYbWL3_taXL8afdae9qA,kBgiy6ulQRiATWFPZjTPKA,,inside
i-Q9ifH79ZLWloxBe0dGeQ,6a4gLLFSgr-Q6CZXDLzBGQ,,food
H058ssa76Ps5NHqVwocYlA,mhrW9O0O5hXGXGnEYBVoag,,outside
uIEzYerKWaqKOX2SZgPxjA,EmJF-xSIOaEEOWcK8UOBqg,Fharmacy Burger,food
ZZF30AIVGYEJ2cIJfX1G7g,vhw5DnAvZZHqDjrEHKoNbQ,Bar 1st floor,inside
ngC9AfZr1ZaGLoKyqbbLNA,7pKzyzCFC7LpX82sM-0aMg,,inside
8r5Uq2TZbV6PZkxKswPSUQ,nBDWXS5Kqf5VNxh8lZpb2A,,inside
p2-AyNqg1Ud9hzqHG05xdg,75FY8ZQx5nOWP0VFmNvWfw,Low Low Country Benedict: lots of flavors in this dish!,food
TyB_L6G0foaBk0jAvVsQYQ,_C7QiQQc47AOEv4PE3Kong,,outside
2FKXfF7yMcR1thtIGI6RFQ,AZJpX5slpbZUTU9INbwu0g,,inside
QMwULpTdapB-sBuV5zRASw,Iso6F11o-W4g6d7OUEaMng,,outside
kdkWjrhJOhIlwQ7BwCTGVw,_ab50qdWOk0DdB6XOrBitw,Inside from my seat,inside
0XVFri82cD9fij6I9VduEg,6Ty-KKWq6hLZYW8DWEHYvg,Celebrating my 30th bday,drink
xre4FJ0y1djau0BFxHsqLw,4NidY2tw42l6iobbtai_kA,Short Rib,food
qWdhvqvhnRvwmbkFxFayPw,8NyDM-FDoWEEeEG9XUwnbg,Homemade Assorted Muffins and Yeast Rolls,food
BYtge6b8jZ1Lj9LnPGXTjg,ECOUuwE5H1HHE8xBfNAjFg,Upstairs Reception Space,inside
HPQCGk75rXTA4UecKhovPQ,PcAMh9bjVHVB2dscm1F4FQ,Fried Wontan,food
Qc1waxV7bBXwmBXpaRPBLg,24f-qQokEN2UvBNHMWLm3A,,inside
UI4pUaWABnj_5Vz5gU3kgQ,3uTpN9lxvTbJpx9KkH1v0g,Decor,inside
wDUedDdsFouqh6nZZIrr8Q,_ab50qdWOk0DdB6XOrBitw,Boo Fries,food
cxhSgdyzuRPCXiDcIEB15A,G6BsgXWHqddv-bGKS1NcyA,,food
NdfxF0CVCxOuMYwoieKHTg,gjbmwlYUImb2lQBp5LV3KA,Crispy Fried Oysters 15$,food
vSqoXuJiXhXRcrU5JhNcrA,FEXhWNCMkv22qG04E83Qjg,,food
2ItgDKmNvGbk2HyJGR0fTw,75FY8ZQx5nOWP0VFmNvWfw,,inside
LBdAny9Z6A-Ku5xV8UtKUw,WENbCl6Z11qLfmolyOfaeg,,outside
D-qQJYPRrQVCX3tLhtXeFg,3uTpN9lxvTbJpx9KkH1v0g,"Bread Pudding Pain Perdu, El Pavo Real",food
WqzhwBqPcg8agn2kIt4eBQ,_ab50qdWOk0DdB6XOrBitw,"New Orleans Medley $12.99 ""sampling of gumbo, jambalaya, red beans & rice and grilled smoked sausage""",food
tEiRPKKTF_AZ9_gv47OSmA,73xAuGWkv7O9eZMlRMrN3A,,inside
b1_AxzhsPGUSqzcSt6yL-g,FlyfDPS41F8R9f5KHA8g2Q,Kwan Yin & Rising Dragon,drink
o3mht0N2q_vsQKVUkcYuZQ,8SwvryIp1h1xEPSLEM6irw,28 oz. Prime Rib,food
NxkThhSPZEtItCMjw0Y4Aw,gTC8IQ_i8zXytWSly3Ttvg,The line is worth the wait.,inside
dGjz_UTORI2m23c6ZzhD3Q,8kh6Z3c8UHQKmsy0_TbOnA,Library/playroom,inside
y7ALXxyfBVRnQ5Z5mdV-FQ,rOsC1rDpIxvNoHxEvNFjeA,White Chocolate Bread Pudding,food
WwEppa8p3uM0_Ujjg5KMyg,-e7vSLH84kk7mzHsesL0Qg,my first absinthe experience!,drink
1xRza5zeR_QJXR7oe9ucSw,3qEjUW12sH6KOBm86ZDmTA,Perfection,drink
nnmbn0ztC4d4YMB-i_FdCQ,A0DYN5wxygYnX_sL3HygvA,not bad,food
T31tfucJ6gfVcp_w6tZYfA,_LgI5387qAmMuS8i6h69cg,KOREAN FRIED CHICKEN - Gochujang Sauce,food
uSJEgFbn5cKwT2ZzqekxAg,24f-qQokEN2UvBNHMWLm3A,Roy and his tasting cup.,inside
jyXZAYe5CJ8gLSph3Ikz-A,-UEeCTgxud4OGWshX4x-jw,,food
CL3eQcF-rlAl2GX7lDxOmA,H5KRna9A6mDQEJ2ZN0zL6g,,inside
l9r5iYCn38lpsRgWRD829A,MTTbnLFMfvMc5tzed4p4jg,,food
8UtPLccwoRl8vztebKPaeQ,i6YvzoCYT6vCxBxqD7nR-g,,inside
5nD7665H10OOhIxpB5ViUQ,ddOSzwvJSdM8inofl-ybdw,At pjs on maple.,inside
l2QGliFHmEBtjC-irq7WKA,u7uFQCoHFtBKCtbWUm6yZw,So excited to try Emeril's!,inside
SWQj39IdlDO0I6d0asshhw,-VlBFlHwX-Pt6Xyzs9roGw,,inside
PmnaRh_nHTO2b-2G9NAN5A,drjkRW6oC2Fulpr9KaYWEg,,inside
vMb5MPwx5ov8PT-DPtLrAg,GIo6CTonm96GbnHqLsw04g,,outside
Ka8AcA3QozEr5orC2XIJUg,jar_5KMQZtgOseRdUN3L0w,,food
1P5YV3pyJJUbkCURAwKj3w,gxAfvEbMFgwOPWpeYD8WMg,Papaya Salad,food
EmjWWTj7DFVE_z6zF_KvRg,ABp0BSeiYty6EpVW2ScO-w,Front Entrance,inside
0Y4YErDy4InQOJC5m4ov3Q,wtwDcp79klLOLaIjCFHQCA,"Chicken Tika Masala, Garlic Naan, & Lamb",food
p6bRMvmL0u_a1lot8CEOwQ,oFbwMxqaCJfIzAEmwaXD3Q,CARNE ASADA TACO and PESCADO TACO,food
AVhFcg85VvWG39iKJXAX7A,ga7jZd-JccpMqdSTgY2lUA,Boudin,food
wQhXUltQZXroX69yR_X9VQ,_ab50qdWOk0DdB6XOrBitw,Plump and juicy.,food
91uZIwIeVUIB65QW1wSzww,YNjyv0gfOr2g8lbmUpTnKg,Outdoor courtyard dining,inside
UeQm3sq_iWrtXuwi88gmXg,8FWAoGPBwRS3I7_FP7u-Mw,"NOLA Caye House Salad greens tossed in a spicy pineapple vinaigrette w/ tomatoes, mangos, avocados, toasted coconut, etc.",food
o9ckE8otz6RpIJkvwBu5pQ,5fswwcileaIhs4KNRXPQvg,,food
LGI6TY2WepqLA1NhihzKtA,RLlOK2fL6xU1sfIPiP2QBw,Shrimp Po Boy,food
8Uwd5r6V3IMkyAkkg1rBHw,75FY8ZQx5nOWP0VFmNvWfw,Crab cake Benedict,food
AGMRpRcFo15zWvPNID_9ow,2OcVR4GRcmVsC118dn2QWA,,outside
xEFG393ckGNfpNMVe0IF0A,W73MZDetxHWJ3pkq36OpEA,tantanmen ( ground pork sesame spicy pork broth ),food
cnrn0i6v91BcvfdoxyLFnw,RvTHIKHaPVVp8S9cihpi5w,,inside
Sth1dkvfHyAAQJLWh9rX9A,JHG_yP7Y_zEyu0Nj7JWjhQ,,food
SseZy22aCpMYW_LZ_4pcog,oFbwMxqaCJfIzAEmwaXD3Q,"Crispy Oyster Taco - P&J oysters, avocado, red pepper aïoli, chayote slaw",food
mkqn-dkR78idNTPzi2qZcw,C6YaSrMAzy3jJqinlFVudw,"Weltys is open tor take out, dine in and all your catering needs ! HAPPY HUMP DAY Y'ALL
www.weltysdeli.com",food
L0jxSNIM2q_POpRgc7WDMg,zNPf2S_oNh_JJUWcoPo2uQ,Chicken Andouille Pogirl,food
ftcXAobKo4iDtadqYoNioQ,NXwwmUQAY5yDofbs_Epq5A,,food
YxqgJIMOFFu5QLufF01xVg,Vnob_w_Aohf7ZDqxcJ9z2A,,food
ntL0WQe-ei2NZOov7psoQA,OSi2ColCxhS9oCoAUNbPig,It IS right on the trolley route and AIR CONDITIONED.,inside
3K8P-becs1jChxeoO7Xt1g,tJeIs6nUl2590FrgqntBBA,,food
Ge9GEr1sWlh9h11AiXz6bw,cTSczU-9-cYUEM2DlNJcQw,Falafel plater with added Brussels sprouts.,food
QMQ7OfKKkoeKWLpkXpEQ_A,otlORLZ8uZM3_orBFl2z7w,Traditional Cuban,food
EFKFMufF8VyCZeH2fGx1IQ,iJepNTdQh-vOBoIzmx-Kmg,,drink
fCLkAQ8L3g1xGM_izRK1Bw,8uF-bhJFgT4Tn6DTb27viA,,inside
q2JytY7bEptp-IJpApiEtQ,UbFkHiEt9S-0mUL3RQ5Ghg,The wedge salad with onion garlic poppy seed deliciousness on top!,food
frZ_FJDVOVTjGaZCtIkXOg,_C7QiQQc47AOEv4PE3Kong,Filet mignon and champagne,food
9yjhyzay372zIIHexBWhPw,MCxXobDMaNDCp4lwzUIlNw,,inside
4f8x0UWAbo03YwNHITd66A,5qVG7T82jRnKGR9O7_0cFw,,drink
tWrWdXQ8g_rzGFTf3SNRlw,fIBMKVl-dyb3KyM11UBJPQ,Caesar chicken salad wrap with fries.,food
w_S83xHDhVEYhfbi8QCl-A,Zi-F-YvyVOK0k5QD7lrLOg,Bar area,inside
gUwA_sjK1KFOSUCW8I-skw,WXtEqHTe5VsAYc6Bkv0akg,,food
vSkiN0KFHAOkBP23VGMC2A,EagkHaaC-kUozD3MPzbRIw,Had to do Stanley again...Beaux and Stanley both great!!,food
SONaUULyqQJOTAjR7qXlBA,M0YuK7sLLSA3TfBC4UkUzg,,inside
kAARHPWkbO8dsbj3r8iifA,kBgiy6ulQRiATWFPZjTPKA,,inside
TdkK_lLN4Yg7oLxEMjd14w,MyFC2F-5SXwXTLR99UWiqA,Emma ringing my drink up,inside
qHi7Bw0TZKDzMllDEECjHg,x7T1n3HnPVQqwbcJjHHXBg,,inside
UX2Bkv2No0NyzDS1PGTjhw,uxHR2GuFsVYPi0H5wi89XA,,drink
MtQQBF6nRF3GwtsePraDgg,Hz0p2RasO5tjll-AdjpJqw,,inside
dUwCMRTj9-hWmGdIvMlRnQ,UjaQNgSq69kR5B5f0vXagw,,inside
M1j9WkMYSAuM-kmTUIrZUA,ftDLK3a4E5DpWPLbFo3ZkQ,Roulade of gulf fish,food
FyCCq9XA3kuIV12clcRhmQ,oLc7k78_YcDMnMCdbC-h1A,Dine in the back dining room.........,inside
PS7LL47yGrBV79FEut93fw,-Tskf8WK17rb3ZfeFuRSWA,,inside
K3hN7CO2pPF1-LRtaXuOhA,YmF6Bh0MkjW5qci5KI6D2Q,,outside
oXnTGc5ntqYfWf0f8V5Q5Q,7ybQY-BKNvlzEEjIQOkA4g,,inside
dMMkGQRmJd1J1jZjFvAD-g,vloE7oh2OzOYGvZSt6aVFQ,,inside
Edk9qhIAee7uz3LZe0Yd6w,8FWAoGPBwRS3I7_FP7u-Mw,Crab and Conch Fritters,food
SKURGqV8rsX2mW3SjqD1WQ,eREGIe7KHj_V3cDuiWVjVw,,food
Z-KqSf8zygugIFk5cyNvnA,0eP5RJNSsSYdPvUY3ZbTvw,,outside
X9A76UiAh8vkDZPPSvFCCw,yz0KWVamNhqiZGz7XTClzg,Chicken legs 3.5/5,food
60cQx0PQmQ9YuZVR1P2EDQ,EagkHaaC-kUozD3MPzbRIw,,food
VewYVvvf0WwJYkdlq75KOg,yz0KWVamNhqiZGz7XTClzg,The interior is very nice.,inside
v7G6_gG6EuEGTxiT5Tmtdg,XCDXN4xJh3-DauaO88CZHQ,Pizza truck has arrived,outside
vTh1aUThw95tLMuLG898vg,TcNZXteosegb1RO4O5hREw,Ordering window,inside
MfOyY3aiazzVQ7JWiX5T7w,u7uFQCoHFtBKCtbWUm6yZw,Emeril's  kitchen,inside
r8ExIaIHerQuygzK5SI6Xg,6a4gLLFSgr-Q6CZXDLzBGQ,,food
AECJmF67YPf6uyS7ePs15Q,_ab50qdWOk0DdB6XOrBitw,Soft shell crab,food
6_XFmgTE5fF5XRCA-ZJ2mg,Meww6RIE4cFL_kG0aRlbAA,Smoked Wings (Kung pao & buffalo inferno),food
XNiwNYJR_cemrnp-GaOTWg,WNhcS2zi4zAqA2TbduVINQ,,inside
W-LpB0QtTms6x_zFnQrGWg,V9VLhHdSFpFi4yXFqVcVEA,,food
-6vfgrDEGz4yOekd5vHsWg,lOipP8dh4Daqid9uro4xNA,,food
-HPV6qtIwAZ7QPoqrICFeg,GmXC3CBu172Bkb0c6RnO7w,,food
U6u44wkf0wGDlQOJiibZwA,SI3q166YxgbxzQxMfpiWjQ,Bayou hot wings and chips,food
mEbC3xewuAB7myZxw3giAg,4WdDY97x4GdMYtyk1KQMnw,Grilled chicken vermicelli,food
TKpJV8RZdm45X7SHt3fyjQ,q4aAaxdN4wmUZoC6sKEwsw,Brunch spread,food
hDS22wANVOv6AUqHdNDVSg,OCzo8T-76iJ_QVB2UX5SEQ,,inside
whE3K0yYRKq0CDnEQMHLSg,TcNZXteosegb1RO4O5hREw,,inside
CkM2KvPMqdwl3KIUMsipFA,I3Uy20BKx7G-Fzz6hLIeWg,"a red fish with prawn, and blue crab meat",food
-4yK0Tqr3H0uV4rw5szIlg,U4X-tzwvTzW8uWxs2KIPtg,Crawfish etoufe,food
cLA9RFimGhaZH_D3AttbvQ,ww3YJXu5c18aGZXWmm00qg,the amelie,drink
UMlzZPbDE6Isujg-HJfz3g,qltayRFPZ1GiSMeUkeF3Dw,Beautiful Decor!,inside
LehNE9weW7gGiFpOe10KrQ,xpxot30FwP55-KHEkZw4eQ,,food
1LcxyGkFRcO9mp-Wn1Lxgg,t9LiapsQABwMQeiF1Czl6w,,inside
nBj1kkZA0Coi30gkR-OYUQ,iZ7-gwaBWYHiWhez4514jA,,inside
gsw9LcodnMZMxxEaFboIvg,U6TaNdaXXVr-_izmLVQyTg,,inside
e3VlE7QoNljIIC_4y7OaoQ,hPd6uMCjNglnOwwHpkY5Tg,,drink
qwkSV2mDeR6nEESE1-atEg,N8SymnBYl1S0yvO9-vYUlg,Inside,inside
r3uWRWeDFevxP_vune97qw,PYJ7YSaMmHM_7C4WwOuFgA,Pour over/chemex coffee,drink
c31AclylcARQ5f0zcENU7Q,kBgiy6ulQRiATWFPZjTPKA,,outside
UgPUx8Zp8VpVsG0HnC4FoA,P9xNwbMStRsHsVc6K5PDpg,Ham & Cheese crepe,food
38AXmEg6GQiyODH3gvd3FQ,oBNrLz4EDhiscSlbOl8uAw,Stuffed French Toast,food
o8-naMFmptDXcqVYIMu-3A,04l8PYcuYQeEkEhJCbhtOA,,food
IBWX5c6d0g5gm7l1Rk3DVw,Qpo2SvstpnN_4Uym_kb8Jw,,inside
IeIOIsYSSTpD1sxjspYgKw,_ab50qdWOk0DdB6XOrBitw,Line outside (pre-covid),outside
pexjsdqV3ohcRFQm_BtppQ,Cbktlvci_z4HwdqPUW-5cg,Red Beans & Rice,food
kZCzM7MMbQJ0Tqvc4dP9Yw,FEXhWNCMkv22qG04E83Qjg,,inside
JhdnvxlDM2hUcrFSmTAxDQ,H6qwTMghkuxOoOHEheYo-g,,food
vo67Zflbex9vTEiOkr8rcQ,ecI3FBTM0f99Fnml3kNKfg,Shrimp Arnaud,food
Y3SfsQ4SstLNJ4nzaPIfDg,zYyVEC0IF86xSHF3GFmvkg,Spinach Pakora,food
D0NEtkMUhykUD8FkgIREHw,2px6TBM430hX0T49rm95yQ,,food
iaAY9j9PIJJCzDQFR7Sr2w,Zi-F-YvyVOK0k5QD7lrLOg,,inside
9BMLiXIrqHUbyTLg_DfgpA,BezqD-P5BBzUJcmBc0Xcfw,,food
r8Qhy8d-8qb_kzqSSkkheQ,NXwwmUQAY5yDofbs_Epq5A,,inside
4_a_YxMdPH-zUoSg80FFww,j8JOZvfeHEfUWq3gEz6ABQ,French,food
x1_iJXXfdEnC08-72HE-2Q,dM-jvXF7OmNjVLYrzTxl-Q,,inside
f8e2GFNdO0eIsg2glCz36Q,yJYriI9Sbw8E4wmZUXglWA,"Happy , beautiful customers.  Friendly atmosphere",inside
lbZ2H4n6tLiKvIQW0j-LZA,WXtEqHTe5VsAYc6Bkv0akg,Bar and seating,inside
V3Ukh-72O2DXTxl-fBi8wg,iwmW2mgcn2YdirXUHCsgXQ,,inside
2Vc7cXqaQDetCG_xh2zkzw,UjFLIhKTOiFcQiziOA9rgA,,outside
Oc3Let8knkCuQb5duMCJmA,H41S-qS3NOUJSbIqWTuyIA,View from paddle wheel,outside
NgP0Z_Md3bj8ZXkE1mSTJg,VaO-VW3e1kARkU9bP1E7Fw,,food
jihka89bYkFqae8m1Jq0Iw,DcBLYSvOuWcNReolRVr12A,Bruh OYSTERS (FTW) *3/2/2020,food
_WHa-QhPyPJSjKefKok9Bg,A0DYN5wxygYnX_sL3HygvA,My fiancé in his natural habitat enjoying a Nola balcony,outside
nb-RhMpnkbFD-1cm7PgIZQ,ozUb0F8BxoOm13xXl0GB5g,I tried to cream soda! It was delicious!,drink
2MG6tJMtDDWqJMwvRjKiqA,asz2Bsfk5vIn6Hh4K4BQeQ,,food
yrRkHP6Nc6oJ-IhMT5zxxQ,CG1Bb2MTraJYTHCPFm72XA,,food
6yx8N3E05k9s_48hRSHL7w,9xdXS7jtWjCVzL4_oPGv9A,,food
DLOQCke1IcqwOEpej_y5QQ,0wZJkj-OnZ7Pmublspl7tA,The bourbon!,food
1orUNc6efKl_k0Z_p9VY-Q,GBTPC53ZrG1ZBY3DT8Mbcw,Amazing sampler,food
2KDxg08Ks70h6UABAA2y1g,9CRWWbw3iOo4-9FMAO6nKw,,drink
uLkaEv8nPbo19WELF9LT0w,k1-3XZUKemdtDPeej9KI7A,This view is magnificent.,inside
HQK58lNLVv0xqSLlsYeLqA,zYyVEC0IF86xSHF3GFmvkg,,food
0YFqUfescuH9Kne66rLDNg,DnuRO4i1yI5REm5v1pUxWQ,,food
W6z2bIrwNtLy6RyyJUeVSQ,q6hWVlVeiCgMgM22wt1wfw,BOUT TO CHOW DOWN!!!,food
AkhAmVohtB29w04WQmypmg,o5UrUOKcmj5GFXmB6Osb6w,,inside
IkW4JS8Kbi-G5VY-ctSHEQ,iwmW2mgcn2YdirXUHCsgXQ,Enjoying fine seafood tonight with my family.,inside
SFiO6_VVSRbbdS08BWTnzw,wtwDcp79klLOLaIjCFHQCA,The Vilkhu Family,inside
nZwHKQ7AbOewKP9JVMavsA,9OCsSHr6OCSyR91BFIbszQ,,inside
nBCRcbYWBrDO-lLECm3fPA,24f-qQokEN2UvBNHMWLm3A,Wine cellar,inside
fSJasm25G7NDjC-NTmQeTw,_ab50qdWOk0DdB6XOrBitw,Raw oyster,food
jifuzvm6ctIzpiabOFIP0w,WNhcS2zi4zAqA2TbduVINQ,Restroom door,inside
iXdbT3s0wv2xorp7ZqtyPg,6Ty-KKWq6hLZYW8DWEHYvg,,outside
w7pcEsk2B_53PV1-Ip-CVA,7GUjQC6k8RcGwySfJcAW_g,Korean Fried Chicken Wings,food
yLckB4AiraolPZv4hg2PGA,iwmW2mgcn2YdirXUHCsgXQ,"char grilled oysters!  not quite as meaty as they should be, but still delicious!",food
Bl3nMId00_HjzDLCkfRIUA,FEXhWNCMkv22qG04E83Qjg,Beignets and frozen cafe au lait,food
xtsL6WU-OhuHcuhMGd4bVA,H41S-qS3NOUJSbIqWTuyIA,Gorgeous evening views from the Creole Queen,outside
HMz8o7i-NRgV1m2NX8djSg,yz0KWVamNhqiZGz7XTClzg,Light and bright!,inside
cuS9pk0nlabuhiSN9Z3YHQ,_C7QiQQc47AOEv4PE3Kong,Apple cobbler with brown butter ice-cream!,food
GR2QyioGwUH38-TbKjOmXQ,wuE1RgcEpSCBeN6nWRBeGA,,outside
ORry89h26ysPYbdpBvw3Mg,IGEvYF8zejVLGrY5rzYjbA,Couvant Brunch,food
_am2Oyw8m-37JeAu1_GhgQ,FEXhWNCMkv22qG04E83Qjg,Dining room,inside
Pgwsy_aocUatm55u9VjmXQ,NjQSSRIyPcocoAHAKGyJgA,,outside
9HdxEKUpP6Po-1hFpA0zxQ,oFbwMxqaCJfIzAEmwaXD3Q,"Delicious tacos, Mexican meatballs and street corn!",food
ie0PgvQidIRORGe90fbozw,Zi-F-YvyVOK0k5QD7lrLOg,,inside
werjzyQqK0rBVhP0P2TXOg,Trbe4JX-oLHrrVVPcv0wog,,food
KDzFwcMdhgc4x72yErv2PQ,FQJ4ph8e1SMz5YWsdH2m8Q,A dozen oysters!,food
ahISxPFuI-D8QWj2aYNMxQ,d5IbvRTwnvmaHg_wiq0XrQ,,inside
FJICvfIkufgeAyJJ47XL3Q,FlyfDPS41F8R9f5KHA8g2Q,SukhoThai Royal Tom Yum soup.,food
ymvdJyZCu-oSXr_dfvjG0w,Vz2RN55rTJBGn43K1v84nA,,inside
E3Efw3kOBJx1DkgHCpNM3Q,WzEzUDTWr4UQSQykujMwyg,,food
1lzoi2xO2pHYorkLie1uyQ,d9OTctJEITa5DmAvWpKfoA,,inside
ejoBI13JHfAc4OHpx00R9w,xt8CHsSR-WuiCNO8z2jnFw,,outside
z49Q78v6H8NHd5xSrhFPfg,-UEeCTgxud4OGWshX4x-jw,The counter-hipster,inside
9g1FaNAMFQH-khIMkSba2w,rAMlyZQe5eFrdLRVQfY4ZQ,Grilled Cheese,food
Ji18oXLZQas3Uk-Rwx1zqQ,ncI768qIjMFnMwYMppB4tw,,food
QZAj4fbbjWlt1jbROoTGtw,2HMf3ewAeMaeDsadJuL8DQ,Street view. Great font.,outside
HYb1TqRJcl4GgGKUhnsCkw,M7Y338g9JFs_0fNR1RA82w,Cheeseburger on Texas Toast,food
39GKdStl1rfDTA6vPsgxQg,-xxGo7PSP5tnL_GEHT5W8w,,inside
TPEtx6yUlo6cMohdopKyXg,XnVmNQdmyhdCC90FRY9ZJQ,,food
4tQMVGgbFn9bdXVuNORSuA,H41S-qS3NOUJSbIqWTuyIA,,outside
arZ-w2MtxSa4SPG6Z1SNKQ,_C7QiQQc47AOEv4PE3Kong,Nice quiet small upstairs room,inside
KTGHiS4D0-PiFrykSJssGg,9CRWWbw3iOo4-9FMAO6nKw,,outside
IfZhgbNBQSXxJ6Ph4aNOKA,xfY46Z-nBtX6sZQLxrdxhQ,Christmas interior,inside
JveJ8Fb92dVtY-2er_ztUg,Exh1uNhTSDR1hGivZBIylA,"Saturday was slow... it was us, and these twelve celebrants",inside
KWovp_EiU4ox67CcOhYyyA,OX3ArWSP85bK4cdk51tdmw,Tasting Gentilly Gin,inside
kfYbfW6jOdt9563ic6H7bA,_ab50qdWOk0DdB6XOrBitw,,food
z0ZJEFzWy-jeVjyTb2_ydQ,voWjA6zfmXLIbKAoqwBnug,Outdoor seating,outside
FAK8TqrxfXVvf3_46o-qog,U4X-tzwvTzW8uWxs2KIPtg,When in New Orleans everyone needs a Hurricane.,drink
59wyN30E2IYTv-jk-BPFMA,eD018QIwrljtaF4Dqe0A6Q,,inside
Wk1HmQ8UlSHClcAvSCVH1w,RLlOK2fL6xU1sfIPiP2QBw,Seasoned steamed potatoes that come out as soon as you're seated.,food
TnnIIUr6I14HYdHYPsefUw,solZespjuuKYogZQHvXEGQ,Love the decor,inside
rFzbpWbtwjk7SJpoIhro_w,VQcCL9PiNL_wkGf-uF3fjg,BBQ shrimp & grits,food
lcMsf6aSxFBqkiYA_nC3yQ,1PMAO9O8iQ3gIZlPEaJN3g,Alabama Royal Red Risotto,food
IuDQ5zWxkTHAygKz48g7Sg,6Y61FisC5lEVxLEaMzyUUQ,,food
Qq5ehgJkMyd-jH4OZoIUwA,JLixvCikc5JYGcnvaqHoJg,,inside
qjS5NPJj4PSny6cuxbEvyQ,gTC8IQ_i8zXytWSly3Ttvg,,inside
XhBHRGKarx6KuAEkX5t_kw,h8h1QvEQruTkBI50NlWsyA,Veal and Spinach Canneloni,food
C42cslWeS5glsS3JzqXxJw,OX3ArWSP85bK4cdk51tdmw,A lot of fun history and cool pictures on the walls,inside
jsx57h8UtLhzIdoY12DOdA,tJhIqLwZnbBl5FKIChEIQA,,food
HtLCevwI6lb9Qp3BfAiVNQ,7kHvPCBSmRgzDgjO9xXT1g,empty room,inside
Vt8jGb8HgPylXqkpzge9EA,I3Uy20BKx7G-Fzz6hLIeWg,Their incredible egg with mushrooms and etc...super soft and tasty!! Comes with every meal!!,food
yP9xT2QwOqmdudGOF_0vWQ,FSvFk1lWR0YBYP_-L_iLTQ,Rue de la Course,inside
piUreQ_2rIb8CDACklD1-w,RloVMlIr8kP8Sn609loBTg,,inside
uRQR2cklSgY8wU9EgHIu4Q,dNhuI4zka3WDhbfksalj5w,,food
QsS3JkWUmTzjGQrOECqIXQ,_ab50qdWOk0DdB6XOrBitw,,menu
BgLtZPm9JeYSTW3CxsdZDA,gjbmwlYUImb2lQBp5LV3KA,,food
D_i_olPTzJHLDjiagqiCTg,ecI3FBTM0f99Fnml3kNKfg,Crab Claws Provencale,food
jDx_kJbF9OfCwQgQSVpAMg,2DTkzhmMpv5fIPKheePClA,Starters...oh and it comes with olive oil and zaataar if you wanna skip the dips..,food
1289gDa8hzn-TjEqrZfT4Q,ChlcxTEoWBQJXJ2Xb2vm5g,Burrata salad,food
DrwHfVpNUfgTl9z601N51Q,uyfOQql0ZGMG4WEIwUeeEQ,,outside
VA6flQNYSn1jDkNCD0A4Dg,KFXnlnzeeQiIx9krxuupMg,Did someone say lobster roll?,food
JGDA8kp-_WE7SDutMFZMcg,6Y61FisC5lEVxLEaMzyUUQ,,outside
BPLRgg2hkQG63PMFGb8LhA,6a4gLLFSgr-Q6CZXDLzBGQ,"Fried livers, pepper jelly, & fresh herbs! Unique flavor, absolutely worked well together! So delicious.",food
sEahTqkOh0otBBkcoTItxQ,vN6v8m4DO45Z4pp8yxxF_w,In a historic house,outside
1shmja_FzFjuEEGtWjfbfg,yE6aDcbbK8pmvNroXnQYQA,,outside
9bSeI3EVV0lM8nXOCdJPSw,Ra9zH1CBYtAC6vMfKYsHew,Chips and Salsa,food
V8zRESluUx5vWAhMIRN14Q,M1hsyjJDdQQeNP164FJ1pA,,inside
u7k3Ln8E9Jhj8-OztEfLMA,Sad6etx6kKYxrpvWcd11MA,,food
wbIfpvH-9crAEKue0iPRAg,iJepNTdQh-vOBoIzmx-Kmg,Bar,drink
VBtoXEwlbnH28yv0aDwvAw,Zi-F-YvyVOK0k5QD7lrLOg,the lounge,inside
xUxbhVeTug4JZSQJC998Gg,XFY-rv032rtKYNYVRWqQaA,So Abita Strawberry is really good this year.  We have it on tap at Phillips if you wanna try it.  The Seersucker wasn't the best so....,drink
zQI4fVyM5ql7oAswRBVTfQ,MyFC2F-5SXwXTLR99UWiqA,Bar view,inside
0bIGrWHmWkyP4_oo-mPP8Q,RLlOK2fL6xU1sfIPiP2QBw,"Half order seafood platter and the crab quartet!  Very good food, especially if you are craving fried seafood!!",food
BdKy0UZCtJgV1SVpvkWoTA,rsMbMeW7IbXxPFh4WwbddQ,Romain Salad,food
JptwJO1A3AW-rD8Aia5YhQ,gnXN6LuSC3IoMCOtRl8sQw,"Verrazano Bridge: Sautéed Onions, Bell Peppers, Celery, Roasted Red Peppers and Roma Tomatoes with your choice of cheese- Vegetarian",food
Ous4yB2DzKnRvO1ceGubAQ,4rvAW2dFV24sdGcOLWcU5w,Crispy Cauliflower,food
YeL-5FktIgt5w9UCja9haQ,6Y61FisC5lEVxLEaMzyUUQ,,food
nR_NMbOi5yif143n6xkw-w,I3Uy20BKx7G-Fzz6hLIeWg,Brown sugar spiced duck confit,food
CayPQNlF4DvNM7ZWwKW42Q,c-iKAO2GBzSKjm7y1Oljcw,Oyster mirrors!,inside
plpMBzdTE23hl4W6qHR4zw,VaO-VW3e1kARkU9bP1E7Fw,,food
yVyX148xIsNNoDbaPgIJsA,7kHvPCBSmRgzDgjO9xXT1g,Palmetto Bug Stompers,inside
RlnMhbWSKPjhQC8Kbh4ckA,8ASzjS3ITg5bQSyObsCx5w,,food
